                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T01:16:59.900000Z  52.522  33.598  19.350   2.200   17  NaN  NaN  NaN  59.700  171   0.090   0.400   0.600
2001-02-03T01:18:10.040000Z  52.553  33.793  20.080   1.000   17  NaN  NaN  NaN  74.200  144   0.150   0.500   1.100
2001-02-03T01:19:20.090000Z  52.495  33.718  17.720   2.100   17  NaN  NaN  NaN  51.800  154   0.070   0.200   0.300
2001-02-03T01:20:30.010000Z  52.494  33.755  17.110   3.400   16  NaN  NaN  NaN  65.700  168   0.180   0.700   1.000
2001-02-03T01:21:40.030000Z  52.247  33.821  10.350   1.400   14  NaN  NaN  NaN  26.400  150   0.170   0.800   0.800
2001-02-03T01:22:49.910000Z  52.754  33.736  26.590   4.200   16  NaN  NaN  NaN  46.800  151   0.100   0.400   0.800
2001-02-03T01:23:59.450000Z  52.934  33.566  31.360   1.200   13  NaN  NaN  NaN  78.800  171   0.200   1.400   2.100
2001-02-03T01:25:10.050000Z  52.657  33.778  24.170   2.400   15  NaN  NaN  NaN  61.100  167   0.060   0.200   0.800
2001-02-03T01:26:19.960000Z  52.419  33.964  13.800   1.300   17  NaN  NaN  NaN  42.800  121   0.090   0.300   0.500
2001-02-03T01:27:29.890000Z  52.631  33.807  22.570   2.600   13  NaN  NaN  NaN  81.600  142   0.100   0.400   1.000
2001-02-03T01:28:39.710000Z  52.622  33.879  20.350   2.200   14  NaN  NaN  NaN  37.400  133   0.130   0.600   0.700
2001-02-03T01:29:49.470000Z  52.805  33.974  26.180   1.000   17  NaN  NaN  NaN  20.100  122   0.230   0.900   0.900
2001-02-03T01:30:59.980000Z  52.532  33.581  20.150   2.000   19  NaN  NaN  NaN  61.500  174   0.110   0.400   0.600
2001-02-03T01:32:10.620000Z  52.403  33.719  18.000   2.500   20  NaN  NaN  NaN  43.700  189   0.340   1.400   1.900
2001-02-03T01:33:19.800000Z  52.574  33.935  19.040   1.100   18  NaN  NaN  NaN  35.800  145   0.150   0.400   0.600
2001-02-03T01:34:30.300000Z  52.516  33.737  20.060   3.100   17  NaN  NaN  NaN  52.900  180   0.140   0.600   0.800
2001-02-03T01:35:40.360000Z  52.180  33.611  10.960   1.800   18  NaN  NaN  NaN  35.200  187   0.310   1.200   1.000
2001-02-03T01:36:50.200000Z  52.429  34.009  14.850   4.000   18  NaN  NaN  NaN  43.100  133   0.150   0.400   0.600
2001-02-03T01:37:59.990000Z  52.670  33.850  24.800   1.700   15  NaN  NaN  NaN  53.000  158   0.120   0.400   1.600
2001-02-03T01:39:10.000000Z  52.512  33.689  19.090   1.300   14  NaN  NaN  NaN  54.400  223   0.170   0.900   0.800
2001-02-03T01:40:20.190000Z  52.507  33.919  20.060   0.900   17  NaN  NaN  NaN  41.600  145   0.100   0.500   0.400
2001-02-03T01:41:29.860000Z  52.777  33.734  29.760   1.400   20  NaN  NaN  NaN  76.400  151   0.100   0.300   0.500
2001-02-03T01:42:40.410000Z  52.387  33.906  16.420   1.400   13  NaN  NaN  NaN  38.800  152   0.150   0.600   0.700
2001-02-03T01:43:50.640000Z  52.328  33.823  14.610   4.400   18  NaN  NaN  NaN  33.700  153   0.330   1.100   1.700
2001-02-03T01:45:00.090000Z  52.620  33.915  24.220   0.900   17  NaN  NaN  NaN  46.300  129   0.180   0.600   1.200
2001-02-03T01:46:09.860000Z  52.746  33.805  25.110   2.800   16  NaN  NaN  NaN  58.300  162   0.110   0.400   0.900
2001-02-03T01:47:20.570000Z  52.424  33.872  19.950   1.000   17  NaN  NaN  NaN  42.100  159   0.190   0.600   0.600
2001-02-03T01:48:30.110000Z  52.493  33.677  19.810   0.700   19  NaN  NaN  NaN  53.200  179   0.160   0.500   0.800
2001-02-03T01:49:39.780000Z  52.773  33.364  25.550   2.900   16  NaN  NaN  NaN  92.400  201   0.230   2.500   3.500
2001-02-03T01:50:50.350000Z  52.463  33.668  18.590   2.200   16  NaN  NaN  NaN  51.100  194   0.230   1.000   1.200
2001-02-03T01:51:59.870000Z  52.397  33.728  12.150   1.000   19  NaN  NaN  NaN  42.800  152   0.160   0.500   0.700
2001-02-03T01:53:10.170000Z  52.763  33.307  30.130   2.600   17  NaN  NaN  NaN  93.800  262   0.260   3.300   4.500
2001-02-03T01:54:20.350000Z  52.410  33.895  16.520   1.200   17  NaN  NaN  NaN  40.900  171   0.230   0.800   1.100
2001-02-03T01:55:29.990000Z  52.693  33.754  25.640   1.200   14  NaN  NaN  NaN  46.500  149   0.040   0.200   0.300
2001-02-03T01:56:39.430000Z  52.848  33.939  28.510   1.500   12  NaN  NaN  NaN  66.800  154   0.210   0.900   1.200
2001-02-03T01:57:49.730000Z  52.608  34.075  19.350   0.800   17  NaN  NaN  NaN  25.000  112   0.150   0.600   0.700
2001-02-03T01:59:00.020000Z  52.624  33.750  22.940   2.500   13  NaN  NaN  NaN  79.600  150   0.120   0.500   1.000
2001-02-03T02:00:09.550000Z  52.869  34.093  30.310   0.700   15  NaN  NaN  NaN  75.900  122   0.190   0.600   1.000
2001-02-03T02:01:20.440000Z  52.430  33.684  19.270   1.000   19  NaN  NaN  NaN  47.700  177   0.210   0.900   1.100
2001-02-03T02:02:30.010000Z  52.229  34.093  11.090   1.900   14  NaN  NaN  NaN  32.800  158   0.080   0.400   0.400
2001-02-03T02:03:40.080000Z  52.605  33.732  21.490   0.900   17  NaN  NaN  NaN  52.000  152   0.100   0.300   0.600
2001-02-03T02:04:49.990000Z  52.655  33.853  21.720   2.100   14  NaN  NaN  NaN  38.000  172   0.080   0.300   0.600
2001-02-03T02:06:00.020000Z  52.545  33.687  20.060   2.400   19  NaN  NaN  NaN  57.200  159   0.090   0.300   0.500
2001-02-03T02:07:10.160000Z  52.479  33.724  19.460   1.700   18  NaN  NaN  NaN  50.100  172   0.170   0.600   1.000
2001-02-03T02:08:20.240000Z  52.179  33.821   9.760   3.400   14  NaN  NaN  NaN  73.300  232   0.220   1.100   1.000
2001-02-03T02:09:30.170000Z  52.470  33.766  16.950   1.500   16  NaN  NaN  NaN  55.900  147   0.150   0.600   1.100
2001-02-03T02:10:39.510000Z  52.955  33.873  30.720   1.600   19  NaN  NaN  NaN  31.600  131   0.150   0.500   0.700
2001-02-03T02:11:50.140000Z  52.654  33.588  28.900   3.100   18  NaN  NaN  NaN  65.100  197   0.160   0.800   0.900
2001-02-03T02:12:59.770000Z  52.726  33.872  24.630   2.500   17  NaN  NaN  NaN  33.200  153   0.150   0.500   0.800
2001-02-03T02:14:09.400000Z  52.752  34.041  22.640   1.800   14  NaN  NaN  NaN  15.800  116   0.190   0.700   0.700
2001-02-03T02:15:20.500000Z  52.453  33.834  17.190   1.200   21  NaN  NaN  NaN  45.000  165   0.200   0.700   0.900
2001-02-03T02:16:29.850000Z  52.839  33.677  30.410   2.100   12  NaN  NaN  NaN  73.600  158   0.070   0.300   0.600
2001-02-03T02:17:40.110000Z  52.475  34.031  18.370   1.700   14  NaN  NaN  NaN  38.300  169   0.040   0.200   0.100
2001-02-03T02:18:50.240000Z  52.710  33.594  31.280   2.900   17  NaN  NaN  NaN  63.100  213   0.210   1.100   1.000
2001-02-03T02:20:00.150000Z  52.628  33.934  22.600   2.200   13  NaN  NaN  NaN  44.000  181   0.110   0.500   0.700
