                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2012-08-12T19:28:05.170000Z  46.804  38.406  17.700   1.700   10  NaN  NaN  NaN  16.200  163   0.270   2.000   1.500
2012-08-12T19:29:56.610000Z  46.775  38.427  17.530   2.100    7  NaN  NaN  NaN  26.300  189   0.360   3.500   3.900
2012-08-12T20:04:31.170000Z  46.761  38.506  16.420   1.800    9  NaN  NaN  NaN   8.100  206   0.290   4.000   1.700
2012-08-12T20:09:35.700000Z  46.872  38.408  15.140   2.200   10  NaN  NaN  NaN  17.900  183   0.150   1.200   1.000
2012-08-12T20:11:02.250000Z  46.670  38.420  11.270   1.900   10  NaN  NaN  NaN   9.300  136   0.440   3.000   4.300
2012-08-12T21:26:31.760000Z  46.670  38.392  10.000   2.200    6  NaN  NaN  NaN  12.400  145   0.260   4.500   7.900
2012-08-12T21:33:17.680000Z  46.799  38.446  11.630   3.100   10  NaN  NaN  NaN  25.600  128   0.240   1.500   1.700
2012-08-12T22:01:15.890000Z  46.707  38.441  14.800   2.400   10  NaN  NaN  NaN   7.700  141   0.260   2.100   2.100
2012-08-12T22:05:42.860000Z  46.800  38.415  16.740   2.200   10  NaN  NaN  NaN  15.200  166   0.100   0.800   0.600
2012-08-12T22:45:49.110000Z  46.717  38.432  15.860   1.900   11  NaN  NaN  NaN   9.100  142   0.280   2.400   2.100
2012-08-12T22:57:07.770000Z  46.902  38.487  16.690   2.800   12  NaN  NaN  NaN  20.500  223   0.300   2.100   1.700
2012-08-12T23:02:03.910000Z  46.835  38.407  19.290   2.700   13  NaN  NaN  NaN  18.100  172   0.260   1.500   1.300
2012-08-12T23:16:12.970000Z  46.681  38.398  12.900   1.800    9  NaN  NaN  NaN  11.800  143   0.360   2.500   4.300
2012-08-12T23:58:41.600000Z  46.894  38.462  15.550   1.900   12  NaN  NaN  NaN  20.300  211   0.270   2.400   1.200
2012-08-13T00:07:53.950000Z  46.672  38.418  19.060   2.400    6  NaN  NaN  NaN  34.200  178   0.160   2.300   1.900
2012-08-13T00:18:02.690000Z  46.888  38.442  10.840   3.200   15  NaN  NaN  NaN  19.300  127   0.330   1.200   2.000
2012-08-13T00:22:08.650000Z  46.683  38.437  12.570   3.200   10  NaN  NaN  NaN  34.100  128   0.330   2.300   2.700
2012-08-13T01:02:22.890000Z  46.799  38.432  17.740   1.500    9  NaN  NaN  NaN  14.000  176   0.090   1.400   0.600
2012-08-13T01:29:26.550000Z  46.794  38.473   9.330   2.400    8  NaN  NaN  NaN  27.700  203   0.410   3.400   9.800
2012-08-13T01:38:46.850000Z  46.840  38.452  15.020   1.500   10  NaN  NaN  NaN  16.100  199   0.300   2.900   3.000
2012-08-13T01:56:10.250000Z  46.689  38.439   8.080   4.700   14  NaN  NaN  NaN  33.700  110   0.440   2.000   3.200
2012-08-13T03:58:28.950000Z  46.871  38.460   8.730   2.900    7  NaN  NaN  NaN  21.700  211   0.260   4.700  15.300
2012-08-13T04:15:52.780000Z  46.672  38.430   8.640   3.700   10  NaN  NaN  NaN  34.700  128   0.360   2.100   3.800
2012-08-13T05:22:28.860000Z  46.671  38.404  19.630   2.600    6  NaN  NaN  NaN  33.800  174   0.250   3.600   4.400
2012-08-13T06:58:22.330000Z  46.671  38.443  11.390   3.200   10  NaN  NaN  NaN  35.300  129   0.190   1.100   2.000
2012-08-13T07:28:30.560000Z  46.780  38.399  13.730   3.200   13  NaN  NaN  NaN  24.600  125   0.090   0.500   0.600
2012-08-13T07:50:54.050000Z  46.651  38.407   0.500   2.200    6  NaN  NaN  NaN  35.600  174   0.320   3.800  13.400
2012-08-13T08:16:49.990000Z  46.885  38.426  10.440   4.000   23  NaN  NaN  NaN  18.200   83   0.530   1.900   2.300
2012-08-13T10:28:13.490000Z  46.692  38.411  16.950   1.900    6  NaN  NaN  NaN  32.300  178   0.140   2.300   2.500
2012-08-13T10:29:30.900000Z  46.642  38.409   0.650   2.200    6  NaN  NaN  NaN  36.300  174   0.260   3.300 412.400
2012-08-13T10:45:44.450000Z  46.604  38.448  14.500   4.200   13  NaN  NaN  NaN  40.900  111   0.410   1.900   2.600
2012-08-13T11:47:52.210000Z  46.868  38.459   3.830   1.800    5  NaN  NaN  NaN  21.800  210   0.220   5.600  10.400
2012-08-13T12:07:37.330000Z  46.582  38.442   3.710   2.100    7  NaN  NaN  NaN  42.500  177   0.240   2.700   7.100
2012-08-13T12:45:58.350000Z  46.721  38.437  11.420   3.900   14  NaN  NaN  NaN  31.000  110   0.410   1.700   3.000
2012-08-13T12:53:47.300000Z  46.710  38.434   9.600   3.200   11  NaN  NaN  NaN  31.800  128   0.210   1.000   2.300
2012-08-13T13:31:40.140000Z  46.856  38.420  16.420   1.500    7  NaN  NaN  NaN  19.800  197   0.400   5.300   4.500
2012-08-13T13:57:03.070000Z  46.704  38.441  14.460   1.800    7  NaN  NaN  NaN  32.600  186   0.270   3.200  11.500
2012-08-13T14:02:42.930000Z  46.699  38.333  14.720   1.500    7  NaN  NaN  NaN  30.000  157   0.360   4.300  10.500
2012-08-13T15:06:34.190000Z  46.687  38.406  14.430   2.700    7  NaN  NaN  NaN  32.500  176   0.240   3.500  11.100
2012-08-13T15:32:15.770000Z  46.782  38.426  14.260   2.200    9  NaN  NaN  NaN  25.700  189   0.240   2.100   3.500
2012-08-13T16:14:40.630000Z  46.671  38.496  18.700   2.600    8  NaN  NaN  NaN  38.000  196   0.220   2.000   1.600
2012-08-13T16:31:48.840000Z  46.681  38.410   5.200   1.600    6  NaN  NaN  NaN  33.100  176   0.300   3.500  64.900
2012-08-13T17:08:41.910000Z  46.661  38.407  10.500   2.800    7  NaN  NaN  NaN  34.700  174   0.250   3.000  17.400
2012-08-13T18:31:10.950000Z  46.779  38.409   6.720   1.900    7  NaN  NaN  NaN  25.100  184   0.280   3.500  28.900
2012-08-13T18:40:05.600000Z  46.655  38.421  14.540   3.400   13  NaN  NaN  NaN  35.700  127   0.240   1.200   1.700
