                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS     ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T02:39:49.500000Z  52.193  33.935   3.500   1.700   12   12   11 116.110  21.800  141   0.338   3.100   2.100
2001-02-03T02:40:59.500000Z  52.534  34.191  12.700   1.600   12   12   10  92.950  20.900  101   0.243   1.700   1.100
2001-02-03T02:42:09.600000Z  52.730  33.782  20.600   3.200   10   10    9  85.410  42.400  168   0.254   2.200   2.400
2001-02-03T02:43:19.400000Z  52.817  33.997  21.600   3.100   10   10    9  98.990  38.500  141   0.302   2.400   2.600
2001-02-03T02:44:29.400000Z  52.400  33.918   8.500   2.400   12   12   10 108.330  40.100  126   0.382   2.900   2.100
2001-02-03T02:45:39.600000Z  52.577  33.966  15.700   1.400   11   11   10 106.700  33.400  124   0.355   2.500   3.300
2001-02-03T02:46:49.400000Z  52.371  33.957   8.300   2.600   12   12   10  97.350  38.300  121   0.320   2.500   1.700
2001-02-03T02:48:00.000000Z  52.529  33.721  18.000   2.600   13   13    9 116.200  54.600  154   0.407   3.500   3.200
2001-02-03T02:49:09.300000Z  52.739  33.792  18.400   0.700   11   11   10  89.300  41.200  144   0.275   2.200   2.800
2001-02-03T02:50:19.400000Z  52.204  33.854   3.900   2.500   13   13   11 114.080  37.200  128   0.384   2.700   2.700
2001-02-03T02:51:29.600000Z  52.695  33.780  19.000   1.300   12   12    9 108.980  60.800  146   0.406   3.100   5.800
2001-02-03T02:52:39.300000Z  52.485  34.081  11.600   1.800   13   13   12 105.070  35.800  110   0.349   2.300   2.700
2001-02-03T02:53:49.600000Z  52.433  33.943  10.500   0.500   11   11    9 108.540  43.600  124   0.366   2.900   2.900
2001-02-03T02:54:59.200000Z  52.587  33.958  12.300   2.000   10   10    9  81.170  33.200  125   0.275   2.200   2.800
2001-02-03T02:56:09.700000Z  52.664  33.282  28.800   1.600   10   10    9 156.050  89.600  233   0.553  12.700  20.000
2001-02-03T02:57:19.700000Z  52.881  33.839  27.800   2.000   10   10   10  99.580  34.300  137   0.339   2.700   3.100
2001-02-03T02:58:29.700000Z  52.610  34.096  17.400   4.400   13   13    9  96.560  24.200  110   0.311   2.200   2.100
2001-02-03T02:59:39.700000Z  52.770  33.888  23.800   2.300   11   11   10  98.940  30.100  133   0.242   2.000   2.500
2001-02-03T03:00:50.200000Z  52.532  33.808  18.200   2.400   10   10   10 111.600  48.700  162   0.427   3.800   3.200
2001-02-03T03:01:59.500000Z  52.487  33.523  17.000   1.800   10   10    9 129.160  61.800  203   0.386   4.900   4.600
2001-02-03T03:03:09.200000Z  52.437  33.521  11.400   0.500   10   10   10 131.000  61.500  185   0.486   4.800   4.300
2001-02-03T03:04:19.700000Z  52.798  33.872  24.700   4.700   11   11   11  97.230  31.200  134   0.262   1.900   2.800
2001-02-03T03:05:29.300000Z  52.451  33.503  12.700   1.300   13   13   12 129.630  60.800  206   0.445   4.800   3.900
2001-02-03T03:06:39.400000Z  52.482  33.692  12.900   3.800   10   10    9 117.140  61.700  158   0.486   3.800   4.200
2001-02-03T03:07:49.800000Z  52.551  33.649  18.700   1.000   12   12   12 122.050  59.300  193   0.383   3.800   3.600
2001-02-03T03:08:59.500000Z  52.767  34.035  21.500   3.300   13   13   12 101.200  15.400  117   0.287   2.100   1.400
2001-02-03T03:10:09.400000Z  52.493  33.940  10.800   1.300   11   11   11  95.540  41.400  143   0.369   2.500   3.100
2001-02-03T03:11:19.900000Z  52.772  33.764  24.700   1.400   10   10    9 107.010  43.500  148   0.394   3.500   4.800
2001-02-03T03:12:29.500000Z  52.401  33.795   9.500   5.000   10   10    9 116.920  58.100  143   0.476   4.000   4.000
2001-02-03T03:13:39.800000Z  52.256  33.676   8.000   1.000   11   11   10 104.440  34.400  160   0.407   3.800   3.200
2001-02-03T03:14:49.800000Z  52.575  33.616  18.200   1.900   11   11   11 119.780  63.100  169   0.428   3.800   5.200
2001-02-03T03:15:59.600000Z  53.077  33.789  33.700   2.500   11   11   10 128.450  44.400  203   0.411   4.800   3.400
2001-02-03T03:17:09.900000Z  52.544  33.697  19.100   1.500   13   13   10 108.690  56.700  158   0.404   3.700   3.900
2001-02-03T03:18:19.600000Z  52.906  33.907  27.000   2.300   12   12   12  96.260  27.000  144   0.274   2.200   2.300
2001-02-03T03:19:29.500000Z  52.901  33.958  26.100   1.700   11   11    9 101.370  21.300  123   0.256   2.200   2.100
2001-02-03T03:20:39.600000Z  52.897  33.835  28.500   1.300   12   12   10 117.260  34.800  137   0.312   3.300   2.900
2001-02-03T03:21:49.700000Z  52.441  33.747  12.200   0.800   11   11    9 104.000  45.900  150   0.537   4.200   4.800
2001-02-03T03:22:59.900000Z  52.668  33.927  19.800   0.800   11   11   10  93.400  30.500  171   0.296   2.700   2.000
2001-02-03T03:24:09.800000Z  52.868  33.774  28.100   2.600   10   10    9 116.050  63.700  171   0.393   4.200   4.200
2001-02-03T03:25:19.600000Z  52.734  33.950  22.300   1.700   10   10   10 105.000  25.100  191   0.333   3.500   2.800
2001-02-03T03:26:29.600000Z  52.794  33.587  22.000   1.700   11   11    9 110.870  62.600  171   0.434   4.200   6.300
2001-02-03T03:27:39.300000Z  52.344  33.877   6.700   3.100   12   12   10 111.900  47.200  130   0.367   3.200   2.700
2001-02-03T03:28:49.600000Z  52.558  33.645  19.200   1.500   11   11   11 126.590  60.200  193   0.396   3.900   4.600
2001-02-03T03:29:59.800000Z  52.640  33.719  20.100   1.900   11   11   11 113.940  51.900  179   0.379   3.200   2.900
2001-02-03T03:31:09.500000Z  52.451  33.712  11.600   1.800   11   11   10 122.210  63.000  155   0.487   3.800   4.000
2001-02-03T03:32:19.900000Z  52.696  33.858  21.800   1.800   11   11   11 110.420  35.800  158   0.387   3.000   2.700
2001-02-03T03:33:29.700000Z  52.657  33.950  18.600   2.100   11   11    9  91.570  29.200  126   0.335   2.600   2.600
2001-02-03T03:34:39.200000Z  52.528  33.565  12.700   1.100   12   12    9 114.920  62.100  177   0.342   3.200   3.100
2001-02-03T03:35:49.600000Z  52.441  33.761  10.700   0.900   10   10   10 112.580  45.400  148   0.520   4.200   4.600
2001-02-03T03:36:59.300000Z  52.148  33.884   2.100   1.600   11   11    9 118.360  16.600  120   0.334   2.600   2.200
2001-02-03T03:38:10.100000Z  52.691  33.501  28.400   1.300   13   13   11 122.830  73.500  184   0.420   4.100   4.200
2001-02-03T03:39:19.400000Z  52.353  33.666   9.200   2.900   12   12   11 113.980  42.400  162   0.477   3.600   3.100
2001-02-03T03:40:29.500000Z  52.535  33.547  15.600   2.700   13   13    9 136.030  63.800  179   0.442   6.100   6.300
2001-02-03T03:41:39.600000Z  52.306  34.119   7.600   0.900   12   12    9  99.440  41.300  110   0.381   3.000   2.100
2001-02-03T03:42:49.700000Z  52.740  33.902  21.800   0.600   11   11    9 112.600  29.600  131   0.370   3.000   2.600
2001-02-03T03:43:59.500000Z  52.414  33.686  10.900   2.300   12   12   12 110.840  46.200  177   0.503   3.900   3.900
2001-02-03T03:45:09.600000Z  52.520  33.851  12.400   3.100   12   12   11 107.070  45.800  175   0.474   4.300   4.400
