eid,code,phase,noise,wet
0,HRS,P,0.000,0.000
0,TBZ,P,0.000,0.000
0,BST,P,0.000,0.000
0,ORD,P,0.000,0.000
0,MRD,P,0.000,0.000
0,GRMI,P,0.000,0.000
0,SHB,P,0.000,0.000
0,LRK,P,0.000,0.000
0,NAX,P,0.000,0.000
0,GLBA,P,0.000,0.000
0,BRDA,P,0.000,0.000
0,SAAT,P,0.000,0.000
0,ZRD,P,0.000,0.000
0,GANJ,P,0.000,0.000
0,ZNJK,P,0.000,0.000
1,HRS,P,0.000,0.000
1,TBZ,P,0.000,0.000
1,BST,P,0.000,0.000
1,MRD,P,0.000,0.000
1,SHB,P,0.000,0.000
2,HRS,P,0.000,0.000
2,HRS,S,0.000,0.000
2,TBZ,P,0.000,0.000
2,BST,P,0.000,0.000
2,MRD,P,0.000,0.000
2,SHB,P,0.000,0.000
2,SHB,S,0.000,0.000
2,SRB,P,0.000,0.000
2,LRK,P,0.000,0.000
2,GLBA,P,0.000,0.000
2,ASTR,P,0.000,0.000
2,BRDA,P,0.000,0.000
2,SAAT,P,0.000,0.000
2,GNI,P,0.000,0.000
3,HRS,P,0.000,0.000
3,TBZ,P,0.000,0.000
3,BST,P,0.000,0.000
3,MRD,P,0.000,0.000
3,SHB,P,0.000,0.000
3,SRB,P,0.000,0.000
3,GRMI,P,0.000,0.000
3,NAX,P,0.000,0.000
3,LRK,P,0.000,0.000
3,SBZ,P,0.000,0.000
3,GLBA,P,0.000,0.000
3,ASTR,P,0.000,0.000
3,MAKU,P,0.000,0.000
3,SAAT,P,0.000,0.000
3,ZRD,P,0.000,0.000
3,GANJ,P,0.000,0.000
3,GNI,P,0.000,0.000
3,ZNJK,P,0.000,0.000
4,HRS,P,0.000,0.000
4,BST,P,0.000,0.000
4,MRD,P,0.000,0.000
4,SHB,P,0.000,0.000
4,GRMI,P,0.000,0.000
4,SRB,P,0.000,0.000
5,HRS,P,0.000,0.000
5,HRS,S,0.000,0.000
5,TBZ,P,0.000,0.000
5,BST,P,0.000,0.000
5,ORD,P,0.000,0.000
5,MRD,P,0.000,0.000
5,SHB,P,0.000,0.000
5,SRB,P,0.000,0.000
5,NAX,P,0.000,0.000
5,SBZ,P,0.000,0.000
5,LRK,P,0.000,0.000
5,GLBA,P,0.000,0.000
5,ASTR,P,0.000,0.000
5,LKRN,P,0.000,0.000
5,BRDA,P,0.000,0.000
5,SAAT,P,0.000,0.000
5,GANJ,P,0.000,0.000
5,GNI,P,0.000,0.000
6,HRS,P,0.000,0.000
6,HRS,S,0.000,0.000
6,TBZ,P,0.000,0.000
6,BST,P,0.000,0.000
6,BST,S,0.000,0.000
6,MRD,P,0.000,0.000
6,SHB,P,0.000,0.000
7,HRS,P,0.000,0.000
7,HRS,S,0.000,0.000
7,TBZ,P,0.000,0.000
7,BST,P,0.000,0.000
7,BST,S,0.000,0.000
7,MRD,P,0.000,0.000
7,SHB,P,0.000,0.000
7,SRB,P,0.000,0.000
7,GRMI,P,0.000,0.000
7,MAKU,P,0.000,0.000
7,GNI,P,0.000,0.000
7,ZNJK,P,0.000,0.000
8,HRS,P,0.000,0.000
8,HRS,S,0.000,0.000
8,TBZ,P,0.000,0.000
8,TBZ,S,0.000,0.000
8,BST,P,0.000,0.000
8,BST,S,0.000,0.000
8,MRD,P,0.000,0.000
8,SHB,P,0.000,0.000
8,SRB,P,0.000,0.000
9,HRS,P,0.000,0.000
9,TBZ,P,0.000,0.000
9,ORD,P,0.000,0.000
9,MRD,P,0.000,0.000
9,SRB,P,0.000,0.000
9,SHB,P,0.000,0.000
9,GRMI,P,0.000,0.000
9,LRK,P,0.000,0.000
9,SBZ,P,0.000,0.000
9,GLBA,P,0.000,0.000
9,ASTR,P,0.000,0.000
9,LKRN,P,0.000,0.000
9,BRDA,P,0.000,0.000
9,MAKU,P,0.000,0.000
9,SAAT,P,0.000,0.000
9,ZRD,P,0.000,0.000
9,GANJ,P,0.000,0.000
9,ZNJK,P,0.000,0.000
9,GNI,P,0.000,0.000
9,VANB,P,0.000,0.000
10,HRS,P,0.000,0.000
10,HRS,S,0.000,0.000
10,TBZ,P,0.000,0.000
10,BST,P,0.000,0.000
10,ORD,P,0.000,0.000
10,MRD,P,0.000,0.000
10,SRB,P,0.000,0.000
10,SHB,P,0.000,0.000
10,GRMI,P,0.000,0.000
10,LRK,P,0.000,0.000
10,NAX,P,0.000,0.000
10,SBZ,P,0.000,0.000
10,GLBA,P,0.000,0.000
10,ASTR,P,0.000,0.000
10,BRDA,P,0.000,0.000
10,MAKU,P,0.000,0.000
10,SAAT,P,0.000,0.000
10,ZRD,P,0.000,0.000
10,GANJ,P,0.000,0.000
10,ZNJK,P,0.000,0.000
11,HRS,P,0.000,0.000
11,HRS,S,0.000,0.000
11,TBZ,P,0.000,0.000
11,TBZ,S,0.000,0.000
11,BST,P,0.000,0.000
11,BST,S,0.000,0.000
11,MRD,P,0.000,0.000
11,SHB,P,0.000,0.000
11,SHB,S,0.000,0.000
11,SRB,P,0.000,0.000
12,HRS,P,0.000,0.000
12,TBZ,P,0.000,0.000
12,BST,P,0.000,0.000
12,MRD,P,0.000,0.000
12,SHB,P,0.000,0.000
12,SRB,P,0.000,0.000
12,GRMI,P,0.000,0.000
12,MAKU,P,0.000,0.000
12,GNI,P,0.000,0.000
12,ZNJK,P,0.000,0.000
13,HRS,P,0.000,0.000
13,HRS,S,0.000,0.000
13,TBZ,P,0.000,0.000
13,BST,P,0.000,0.000
13,BST,S,0.000,0.000
13,MRD,P,0.000,0.000
13,SHB,P,0.000,0.000
13,SRB,P,0.000,0.000
13,GRMI,P,0.000,0.000
13,MAKU,P,0.000,0.000
13,ZNJK,P,0.000,0.000
14,HRS,P,0.000,0.000
14,HRS,S,0.000,0.000
14,TBZ,P,0.000,0.000
14,TBZ,S,0.000,0.000
14,BST,P,0.000,0.000
14,BST,S,0.000,0.000
14,MRD,P,0.000,0.000
14,SHB,P,0.000,0.000
14,SHB,S,0.000,0.000
15,HRS,P,0.000,0.000
15,HRS,S,0.000,0.000
15,TABZ,P,0.000,0.000
15,TBZ,P,0.000,0.000
15,TBZ,S,0.000,0.000
15,BST,P,0.000,0.000
15,BST,S,0.000,0.000
15,MRD,P,0.000,0.000
15,SHB,P,0.000,0.000
15,SHB,S,0.000,0.000
16,HRS,P,0.000,0.000
16,HRS,S,0.000,0.000
16,TABZ,P,0.000,0.000
16,TBZ,P,0.000,0.000
16,TBZ,S,0.000,0.000
16,BST,P,0.000,0.000
16,BST,S,0.000,0.000
16,SRB,P,0.000,0.000
16,SRB,S,0.000,0.000
16,MRD,P,0.000,0.000
16,MRD,S,0.000,0.000
16,SHB,P,0.000,0.000
17,HRS,P,0.000,0.000
17,TBZ,P,0.000,0.000
17,BST,P,0.000,0.000
17,BST,S,0.000,0.000
17,SRB,P,0.000,0.000
17,MRD,P,0.000,0.000
17,SHB,P,0.000,0.000
17,GRMI,P,0.000,0.000
17,MAKU,P,0.000,0.000
17,GNI,P,0.000,0.000
18,HRS,P,0.000,0.000
18,TBZ,P,0.000,0.000
18,BST,P,0.000,0.000
18,MRD,P,0.000,0.000
18,SHB,P,0.000,0.000
18,SRB,P,0.000,0.000
18,GRMI,P,0.000,0.000
18,MAKU,P,0.000,0.000
18,ZNJK,P,0.000,0.000
19,HRS,P,0.000,0.000
19,HRS,S,0.000,0.000
19,TBZ,P,0.000,0.000
19,TBZ,S,0.000,0.000
19,BST,P,0.000,0.000
19,BST,S,0.000,0.000
19,MRD,P,0.000,0.000
19,SHB,P,0.000,0.000
19,SRB,P,0.000,0.000
19,SRB,S,0.000,0.000
20,HRS,P,0.000,0.000
20,HRS,S,0.000,0.000
20,TABZ,P,0.000,0.000
20,TABZ,S,0.000,0.000
20,TBZ,P,0.000,0.000
20,TBZ,S,0.000,0.000
20,BST,P,0.000,0.000
20,BST,S,0.000,0.000
20,MRD,P,0.000,0.000
20,MRD,S,0.000,0.000
20,SRB,P,0.000,0.000
20,SRB,S,0.000,0.000
20,SHB,P,0.000,0.000
20,SHB,S,0.000,0.000
21,HRS,P,0.000,0.000
21,HRS,S,0.000,0.000
21,TABZ,P,0.000,0.000
21,TBZ,P,0.000,0.000
21,BST,P,0.000,0.000
21,BST,S,0.000,0.000
21,MRD,P,0.000,0.000
21,SHB,P,0.000,0.000
21,SHB,S,0.000,0.000
22,HRS,P,0.000,0.000
22,HRS,S,0.000,0.000
22,TABZ,P,0.000,0.000
22,TBZ,P,0.000,0.000
22,TBZ,S,0.000,0.000
22,BST,P,0.000,0.000
22,BST,S,0.000,0.000
22,MRD,P,0.000,0.000
22,MRD,S,0.000,0.000
22,SHB,P,0.000,0.000
22,SHB,S,0.000,0.000
23,HRS,P,0.000,0.000
23,HRS,S,0.000,0.000
23,TABZ,S,0.000,0.000
23,TBZ,P,0.000,0.000
23,TBZ,S,0.000,0.000
23,BST,P,0.000,0.000
23,BST,S,0.000,0.000
23,MRD,P,0.000,0.000
23,SRB,P,0.000,0.000
23,SRB,S,0.000,0.000
23,SHB,P,0.000,0.000
23,SHB,S,0.000,0.000
24,HRS,P,0.000,0.000
24,HRS,S,0.000,0.000
24,TBZ,P,0.000,0.000
24,MRD,P,0.000,0.000
24,SHB,P,0.000,0.000
24,SRB,P,0.000,0.000
24,GRMI,P,0.000,0.000
24,MAKU,P,0.000,0.000
24,ZNJK,P,0.000,0.000
25,HRS,P,0.000,0.000
25,HRS,S,0.000,0.000
25,TBZ,P,0.000,0.000
25,BST,P,0.000,0.000
25,SRB,S,0.000,0.000
25,MRD,P,0.000,0.000
25,SHB,P,0.000,0.000
26,HRS,P,0.000,0.000
26,TBZ,P,0.000,0.000
26,MRD,P,0.000,0.000
26,SHB,P,0.000,0.000
26,SHB,S,0.000,0.000
26,SRB,P,0.000,0.000
27,HRS,P,0.000,0.000
27,HRS,S,0.000,0.000
27,TABZ,P,0.000,0.000
27,TBZ,P,0.000,0.000
27,TBZ,S,0.000,0.000
27,BST,P,0.000,0.000
27,BST,S,0.000,0.000
27,MRD,P,0.000,0.000
27,MRD,S,0.000,0.000
27,SHB,P,0.000,0.000
27,SHB,S,0.000,0.000
27,SRB,P,0.000,0.000
27,SRB,S,0.000,0.000
28,HRS,P,0.000,0.000
28,HRS,S,0.000,0.000
28,TBZ,P,0.000,0.000
28,BST,P,0.000,0.000
28,MRD,P,0.000,0.000
28,SHB,P,0.000,0.000
28,SRB,P,0.000,0.000
29,HRS,P,0.000,0.000
29,HRS,S,0.000,0.000
29,TBZ,P,0.000,0.000
29,TBZ,S,0.000,0.000
29,BST,P,0.000,0.000
29,BST,S,0.000,0.000
29,MRD,P,0.000,0.000
29,MRD,S,0.000,0.000
29,SHB,P,0.000,0.000
29,SHB,S,0.000,0.000
29,SRB,P,0.000,0.000
29,SRB,S,0.000,0.000
30,HRS,P,0.000,0.000
30,HRS,S,0.000,0.000
30,TABZ,P,0.000,0.000
30,TBZ,P,0.000,0.000
30,TBZ,S,0.000,0.000
30,BST,P,0.000,0.000
30,MRD,P,0.000,0.000
30,MRD,S,0.000,0.000
30,SRB,P,0.000,0.000
30,SRB,S,0.000,0.000
30,SHB,P,0.000,0.000
30,SHB,S,0.000,0.000
31,HRS,P,0.000,0.000
31,HRS,S,0.000,0.000
31,TABZ,P,0.000,0.000
31,TABZ,S,0.000,0.000
31,TBZ,P,0.000,0.000
31,TBZ,S,0.000,0.000
31,BST,P,0.000,0.000
31,BST,S,0.000,0.000
31,SRB,P,0.000,0.000
31,SRB,S,0.000,0.000
31,MRD,P,0.000,0.000
31,MRD,S,0.000,0.000
31,SHB,P,0.000,0.000
31,SHB,S,0.000,0.000
32,HRS,P,0.000,0.000
32,HRS,S,0.000,0.000
32,TBZ,P,0.000,0.000
32,BST,P,0.000,0.000
32,BST,S,0.000,0.000
32,MRD,P,0.000,0.000
32,SHB,P,0.000,0.000
32,SRB,P,0.000,0.000
32,GRMI,P,0.000,0.000
32,MAKU,P,0.000,0.000
32,ZNJK,P,0.000,0.000
33,HRS,P,0.000,0.000
33,HRS,S,0.000,0.000
33,TBZ,P,0.000,0.000
33,TBZ,S,0.000,0.000
33,BST,P,0.000,0.000
33,MRD,P,0.000,0.000
33,SHB,P,0.000,0.000
33,SHB,S,0.000,0.000
33,SRB,P,0.000,0.000
33,GRMI,P,0.000,0.000
33,MAKU,P,0.000,0.000
33,ZNJK,P,0.000,0.000
34,HRS,P,0.000,0.000
34,TBZ,P,0.000,0.000
34,MRD,P,0.000,0.000
34,SHB,P,0.000,0.000
34,SHB,S,0.000,0.000
34,SRB,P,0.000,0.000
35,HRS,P,0.000,0.000
35,HRS,S,0.000,0.000
35,TBZ,P,0.000,0.000
35,MRD,P,0.000,0.000
35,SHB,P,0.000,0.000
35,SRB,P,0.000,0.000
35,SRB,S,0.000,0.000
35,GRMI,P,0.000,0.000
35,MAKU,P,0.000,0.000
35,ZNJK,P,0.000,0.000
36,HRS,P,0.000,0.000
36,TBZ,P,0.000,0.000
36,MRD,P,0.000,0.000
36,SHB,P,0.000,0.000
36,SRB,P,0.000,0.000
37,HRS,P,0.000,0.000
37,TBZ,P,0.000,0.000
37,TBZ,S,0.000,0.000
37,MRD,P,0.000,0.000
37,SHB,P,0.000,0.000
37,SHB,S,0.000,0.000
37,SRB,P,0.000,0.000
37,SRB,S,0.000,0.000
37,GRMI,P,0.000,0.000
37,MAKU,P,0.000,0.000
37,ZNJK,P,0.000,0.000
38,HRS,P,0.000,0.000
38,HRS,S,0.000,0.000
38,TBZ,P,0.000,0.000
38,MRD,P,0.000,0.000
38,SHB,P,0.000,0.000
38,SHB,S,0.000,0.000
38,SRB,P,0.000,0.000
38,GRMI,P,0.000,0.000
38,MAKU,P,0.000,0.000
38,ZNJK,P,0.000,0.000
39,HRS,P,0.000,0.000
39,TBZ,P,0.000,0.000
39,MRD,P,0.000,0.000
39,SHB,P,0.000,0.000
39,SHB,S,0.000,0.000
39,SRB,P,0.000,0.000
40,HRS,P,0.000,0.000
40,TBZ,P,0.000,0.000
40,MRD,P,0.000,0.000
40,SHB,P,0.000,0.000
40,SHB,S,0.000,0.000
40,SRB,P,0.000,0.000
41,HRS,P,0.000,0.000
41,TBZ,P,0.000,0.000
41,TBZ,S,0.000,0.000
41,ORD,P,0.000,0.000
41,MRD,P,0.000,0.000
41,SRB,P,0.000,0.000
41,SHB,P,0.000,0.000
41,GRMI,P,0.000,0.000
41,LRK,P,0.000,0.000
41,NAX,P,0.000,0.000
41,GLBA,P,0.000,0.000
41,BRDA,P,0.000,0.000
41,SAAT,P,0.000,0.000
41,ZRD,P,0.000,0.000
41,GANJ,P,0.000,0.000
42,HRS,P,0.000,0.000
42,HRS,S,0.000,0.000
42,TBZ,P,0.000,0.000
42,MRD,P,0.000,0.000
42,SHB,P,0.000,0.000
42,SRB,P,0.000,0.000
43,HRS,P,0.000,0.000
43,TBZ,P,0.000,0.000
43,MRD,P,0.000,0.000
43,SHB,P,0.000,0.000
43,SRB,P,0.000,0.000
43,SRB,S,0.000,0.000
44,HRS,P,0.000,0.000
44,HRS,S,0.000,0.000
44,TBZ,P,0.000,0.000
44,TBZ,S,0.000,0.000
44,MRD,P,0.000,0.000
44,MRD,S,0.000,0.000
44,SHB,P,0.000,0.000
44,SHB,S,0.000,0.000
45,HRS,P,0.000,0.000
45,HRS,S,0.000,0.000
45,TBZ,P,0.000,0.000
45,TBZ,S,0.000,0.000
45,MRD,P,0.000,0.000
45,MRD,S,0.000,0.000
45,SHB,P,0.000,0.000
45,SHB,S,0.000,0.000
46,HRS,P,0.000,0.000
46,HRS,S,0.000,0.000
46,TABZ,P,0.000,0.000
46,TBZ,P,0.000,0.000
46,TBZ,S,0.000,0.000
46,MRD,P,0.000,0.000
46,MRD,S,0.000,0.000
46,SHB,P,0.000,0.000
46,SHB,S,0.000,0.000
47,HRS,P,0.000,0.000
47,HRS,S,0.000,0.000
47,TBZ,P,0.000,0.000
47,TBZ,S,0.000,0.000
47,MRD,P,0.000,0.000
47,MRD,S,0.000,0.000
47,SHB,P,0.000,0.000
47,SHB,S,0.000,0.000
48,HRS,P,0.000,0.000
48,HRS,S,0.000,0.000
48,TBZ,P,0.000,0.000
48,SHB,P,0.000,0.000
48,SHB,S,0.000,0.000
48,MRD,P,0.000,0.000
48,MRD,S,0.000,0.000
49,HRS,P,0.000,0.000
49,HRS,S,0.000,0.000
49,TBZ,P,0.000,0.000
49,TBZ,S,0.000,0.000
49,MRD,P,0.000,0.000
49,MRD,S,0.000,0.000
49,SHB,P,0.000,0.000
49,SHB,S,0.000,0.000
50,HRS,P,0.000,0.000
50,HRS,S,0.000,0.000
50,TBZ,P,0.000,0.000
50,TBZ,S,0.000,0.000
50,MRD,P,0.000,0.000
50,MRD,S,0.000,0.000
50,SHB,P,0.000,0.000
50,SHB,S,0.000,0.000
51,HRS,P,0.000,0.000
51,HRS,S,0.000,0.000
51,TBZ,P,0.000,0.000
51,TBZ,S,0.000,0.000
51,MRD,P,0.000,0.000
51,MRD,S,0.000,0.000
51,SHB,P,0.000,0.000
51,SHB,S,0.000,0.000
51,AZR,P,0.000,0.000
52,HRS,P,0.000,0.000
52,HRS,S,0.000,0.000
52,TBZ,P,0.000,0.000
52,TBZ,S,0.000,0.000
52,SHB,P,0.000,0.000
52,SHB,S,0.000,0.000
52,MRD,P,0.000,0.000
52,MRD,S,0.000,0.000
53,HRS,P,0.000,0.000
53,HRS,S,0.000,0.000
53,TBZ,P,0.000,0.000
53,BST,P,0.000,0.000
53,MRD,P,0.000,0.000
53,SHB,P,0.000,0.000
53,AZR,P,0.000,0.000
53,SRB,P,0.000,0.000
53,GRMI,P,0.000,0.000
53,LRK,P,0.000,0.000
53,GLBA,P,0.000,0.000
53,ASTR,P,0.000,0.000
53,LKRN,P,0.000,0.000
53,MAKU,P,0.000,0.000
53,BRDA,P,0.000,0.000
53,SAAT,P,0.000,0.000
53,ZRD,P,0.000,0.000
53,GANJ,P,0.000,0.000
53,GNI,P,0.000,0.000
53,ZNJK,P,0.000,0.000
54,HRS,P,0.000,0.000
54,HRS,S,0.000,0.000
54,TABZ,P,0.000,0.000
54,TBZ,P,0.000,0.000
54,TBZ,S,0.000,0.000
54,MRD,P,0.000,0.000
54,MRD,S,0.000,0.000
54,SHB,P,0.000,0.000
54,SHB,S,0.000,0.000
54,AZR,P,0.000,0.000
54,AZR,S,0.000,0.000
55,HRS,P,0.000,0.000
55,HRS,S,0.000,0.000
55,TBZ,P,0.000,0.000
55,TBZ,S,0.000,0.000
55,MRD,P,0.000,0.000
55,MRD,S,0.000,0.000
55,SHB,P,0.000,0.000
55,SHB,S,0.000,0.000
55,AZR,P,0.000,0.000
55,AZR,S,0.000,0.000
56,HRS,P,0.000,0.000
56,HRS,S,0.000,0.000
56,TBZ,P,0.000,0.000
56,TBZ,S,0.000,0.000
56,MRD,P,0.000,0.000
56,MRD,S,0.000,0.000
56,SHB,P,0.000,0.000
56,SHB,S,0.000,0.000
56,AZR,P,0.000,0.000
57,HRS,P,0.000,0.000
57,HRS,S,0.000,0.000
57,TBZ,P,0.000,0.000
57,TBZ,S,0.000,0.000
57,MRD,P,0.000,0.000
57,MRD,S,0.000,0.000
57,SHB,P,0.000,0.000
57,SHB,S,0.000,0.000
57,AZR,P,0.000,0.000
57,AZR,S,0.000,0.000
58,HRS,P,0.000,0.000
58,HRS,S,0.000,0.000
58,TBZ,P,0.000,0.000
58,TBZ,S,0.000,0.000
58,MRD,P,0.000,0.000
58,MRD,S,0.000,0.000
58,SHB,P,0.000,0.000
58,SHB,S,0.000,0.000
58,AZR,P,0.000,0.000
58,AZR,S,0.000,0.000
59,HRS,P,0.000,0.000
59,HRS,S,0.000,0.000
59,TBZ,P,0.000,0.000
59,TBZ,S,0.000,0.000
59,MRD,P,0.000,0.000
59,MRD,S,0.000,0.000
59,SHB,P,0.000,0.000
59,SHB,S,0.000,0.000
59,AZR,P,0.000,0.000
59,AZR,S,0.000,0.000
60,HRS,P,0.000,0.000
60,HRS,S,0.000,0.000
60,TBZ,P,0.000,0.000
60,TBZ,S,0.000,0.000
60,MRD,P,0.000,0.000
60,MRD,S,0.000,0.000
60,SHB,P,0.000,0.000
60,SHB,S,0.000,0.000
60,AZR,P,0.000,0.000
61,HRS,P,0.000,0.000
61,HRS,S,0.000,0.000
61,TBZ,P,0.000,0.000
61,BST,P,0.000,0.000
61,MRD,P,0.000,0.000
61,SHB,P,0.000,0.000
61,SHB,S,0.000,0.000
61,AZR,P,0.000,0.000
61,GRMI,P,0.000,0.000
61,MAKU,P,0.000,0.000
61,ZNJK,P,0.000,0.000
62,HRS,P,0.000,0.000
62,HRS,S,0.000,0.000
62,TBZ,P,0.000,0.000
62,BST,P,0.000,0.000
62,MRD,P,0.000,0.000
62,SHB,P,0.000,0.000
63,HRS,P,0.000,0.000
63,HRS,S,0.000,0.000
63,TBZ,P,0.000,0.000
63,BST,P,0.000,0.000
63,MRD,P,0.000,0.000
63,SHB,P,0.000,0.000
63,AZR,P,0.000,0.000
64,HRS,P,0.000,0.000
64,HRS,S,0.000,0.000
64,TBZ,P,0.000,0.000
64,TBZ,S,0.000,0.000
64,BST,P,0.000,0.000
64,MRD,P,0.000,0.000
64,SHB,P,0.000,0.000
64,GRMI,P,0.000,0.000
64,AZR,P,0.000,0.000
64,AZR,S,0.000,0.000
64,ZNJK,P,0.000,0.000
65,HRS,P,0.000,0.000
65,HRS,S,0.000,0.000
65,TBZ,P,0.000,0.000
65,TBZ,S,0.000,0.000
65,BST,P,0.000,0.000
65,MRD,P,0.000,0.000
65,SHB,P,0.000,0.000
65,SHB,S,0.000,0.000
65,GRMI,P,0.000,0.000
65,AZR,P,0.000,0.000
65,MAKU,P,0.000,0.000
65,ZNJK,P,0.000,0.000
66,HRS,P,0.000,0.000
66,TBZ,P,0.000,0.000
66,BST,P,0.000,0.000
66,MRD,P,0.000,0.000
66,SHB,P,0.000,0.000
66,SHB,S,0.000,0.000
66,AZR,P,0.000,0.000
67,TVRZ,P,0.000,0.000
67,TVRZ,S,0.000,0.000
67,HRS,P,0.000,0.000
67,HRS,S,0.000,0.000
67,TBZ,P,0.000,0.000
67,TBZ,S,0.000,0.000
67,MRD,P,0.000,0.000
67,MRD,S,0.000,0.000
67,SHB,P,0.000,0.000
67,SHB,S,0.000,0.000
67,AZR,P,0.000,0.000
67,AZR,S,0.000,0.000
68,TVRZ,P,0.000,0.000
68,TVRZ,S,0.000,0.000
68,HRS,P,0.000,0.000
68,HRS,S,0.000,0.000
68,TBZ,P,0.000,0.000
68,TBZ,S,0.000,0.000
68,MRD,P,0.000,0.000
68,MRD,S,0.000,0.000
68,SHB,P,0.000,0.000
68,SHB,S,0.000,0.000
68,AZR,P,0.000,0.000
69,TVRZ,P,0.000,0.000
69,TVRZ,S,0.000,0.000
69,HRS,P,0.000,0.000
69,HRS,S,0.000,0.000
69,TBZ,P,0.000,0.000
69,TBZ,S,0.000,0.000
69,MRD,P,0.000,0.000
69,MRD,S,0.000,0.000
69,SHB,P,0.000,0.000
69,SHB,S,0.000,0.000
69,AZR,P,0.000,0.000
70,TVRZ,P,0.000,0.000
70,TVRZ,S,0.000,0.000
70,HRS,P,0.000,0.000
70,HRS,S,0.000,0.000
70,TBZ,P,0.000,0.000
70,TBZ,S,0.000,0.000
70,MRD,P,0.000,0.000
70,MRD,S,0.000,0.000
70,SHB,P,0.000,0.000
70,SHB,S,0.000,0.000
71,TVRZ,P,0.000,0.000
71,TVRZ,S,0.000,0.000
71,HRS,P,0.000,0.000
71,HRS,S,0.000,0.000
71,TBZ,P,0.000,0.000
71,TBZ,S,0.000,0.000
71,MRD,P,0.000,0.000
71,MRD,S,0.000,0.000
71,SHB,P,0.000,0.000
71,SHB,S,0.000,0.000
72,HRS,P,0.000,0.000
72,TBZ,P,0.000,0.000
72,TBZ,S,0.000,0.000
72,BST,P,0.000,0.000
72,MRD,P,0.000,0.000
72,SHB,P,0.000,0.000
72,SHB,S,0.000,0.000
73,TVRZ,P,0.000,0.000
73,TVRZ,S,0.000,0.000
73,HRS,P,0.000,0.000
73,HRS,S,0.000,0.000
73,TBZ,P,0.000,0.000
73,MRD,P,0.000,0.000
73,MRD,S,0.000,0.000
73,SHB,P,0.000,0.000
73,SHB,S,0.000,0.000
74,HRS,P,0.000,0.000
74,HRS,S,0.000,0.000
74,TVRZ,P,0.000,0.000
74,TVRZ,S,0.000,0.000
74,TBZ,P,0.000,0.000
74,TBZ,S,0.000,0.000
74,MRD,P,0.000,0.000
74,MRD,S,0.000,0.000
74,SHB,P,0.000,0.000
74,SHB,S,0.000,0.000
75,TVRZ,P,0.000,0.000
75,TVRZ,S,0.000,0.000
75,HRS,P,0.000,0.000
75,HRS,S,0.000,0.000
75,TBZ,P,0.000,0.000
75,TBZ,S,0.000,0.000
75,MRD,P,0.000,0.000
75,MRD,S,0.000,0.000
75,SHB,P,0.000,0.000
75,SHB,S,0.000,0.000
76,TVRZ,P,0.000,0.000
76,TVRZ,S,0.000,0.000
76,HRS,P,0.000,0.000
76,TBZ,P,0.000,0.000
76,MRD,P,0.000,0.000
76,SHB,P,0.000,0.000
77,HRS,P,0.000,0.000
77,HRS,S,0.000,0.000
77,TBZ,P,0.000,0.000
77,MRD,P,0.000,0.000
77,GRMI,P,0.000,0.000
77,SHB,P,0.000,0.000
77,SHB,S,0.000,0.000
77,AZR,P,0.000,0.000
77,MAKU,P,0.000,0.000
77,ZNJK,P,0.000,0.000
78,TVRZ,P,0.000,0.000
78,TVRZ,S,0.000,0.000
78,HRS,P,0.000,0.000
78,HRS,S,0.000,0.000
78,TBZ,P,0.000,0.000
78,TBZ,S,0.000,0.000
78,MRD,P,0.000,0.000
78,MRD,S,0.000,0.000
78,SHB,P,0.000,0.000
78,SHB,S,0.000,0.000
79,TVRZ,P,0.000,0.000
79,TVRZ,S,0.000,0.000
79,HRS,P,0.000,0.000
79,HRS,S,0.000,0.000
79,TABZ,P,0.000,0.000
79,TBZ,P,0.000,0.000
79,TBZ,S,0.000,0.000
79,MRD,P,0.000,0.000
79,MRD,S,0.000,0.000
79,SHB,P,0.000,0.000
79,SHB,S,0.000,0.000
80,TVRZ,P,0.000,0.000
80,TVRZ,S,0.000,0.000
80,HRS,P,0.000,0.000
80,HRS,S,0.000,0.000
80,TBZ,P,0.000,0.000
80,TBZ,S,0.000,0.000
80,MRD,P,0.000,0.000
80,MRD,S,0.000,0.000
80,SHB,P,0.000,0.000
80,SHB,S,0.000,0.000
80,AZR,P,0.000,0.000
81,TVRZ,P,0.000,0.000
81,TVRZ,S,0.000,0.000
81,HRS,P,0.000,0.000
81,HRS,S,0.000,0.000
81,TABZ,P,0.000,0.000
81,TABZ,S,0.000,0.000
81,TBZ,P,0.000,0.000
81,TBZ,S,0.000,0.000
81,MRD,P,0.000,0.000
81,MRD,S,0.000,0.000
81,SHB,P,0.000,0.000
81,SHB,S,0.000,0.000
82,HRS,P,0.000,0.000
82,HRS,S,0.000,0.000
82,TVRZ,P,0.000,0.000
82,TVRZ,S,0.000,0.000
82,TABZ,P,0.000,0.000
82,TABZ,S,0.000,0.000
82,TBZ,P,0.000,0.000
82,TBZ,S,0.000,0.000
82,MRD,P,0.000,0.000
82,MRD,S,0.000,0.000
82,SHB,P,0.000,0.000
82,SHB,S,0.000,0.000
82,AZR,P,0.000,0.000
82,AZR,S,0.000,0.000
83,TVRZ,P,0.000,0.000
83,TVRZ,S,0.000,0.000
83,HRS,P,0.000,0.000
83,HRS,S,0.000,0.000
83,TBZ,P,0.000,0.000
83,TBZ,S,0.000,0.000
83,MRD,P,0.000,0.000
83,MRD,S,0.000,0.000
83,SHB,P,0.000,0.000
84,HRS,P,0.000,0.000
84,HRS,S,0.000,0.000
