eid,code,phase,noise,wet
359,TAHR,P,0.000,0.000
359,HRS,P,0.000,0.000
359,HRS,S,0.000,0.000
359,TVRZ,P,0.000,0.000
359,FTB,S,0.000,0.000
359,TABZ,S,0.000,0.000
359,BST,P,0.000,0.000
359,BST,S,0.000,0.000
359,GRMI,P,0.000,0.000
359,ORD,P,0.000,0.000
359,SRB,P,0.000,0.000
359,MRD,P,0.000,0.000
359,SHB,P,0.000,0.000
359,AZR,P,0.000,0.000
359,LRK,S,0.000,0.000
359,GLBA,S,0.000,0.000
359,SBZ,P,0.000,0.000
359,SBZ,S,0.000,0.000
359,ASTR,P,0.000,0.000
359,LKRN,P,0.000,0.000
359,LKRN,S,0.000,0.000
359,BRDA,P,0.000,0.000
359,BRDA,S,0.000,0.000
359,SAAT,P,0.000,0.000
359,ZRD,S,0.000,0.000
359,MAKU,P,0.000,0.000
359,MAKU,S,0.000,0.000
359,GANJ,P,0.000,0.000
359,GANJ,S,0.000,0.000
359,ZNJK,S,0.000,0.000
359,GNI,P,0.000,0.000
359,GNI,S,0.000,0.000
359,VANB,P,0.000,0.000
360,TVRZ,P,0.000,0.000
360,TVRZ,S,0.000,0.000
360,HRS,P,0.000,0.000
360,HRS,S,0.000,0.000
360,TAHR,S,0.000,0.000
360,TBZ,P,0.000,0.000
360,TBZ,S,0.000,0.000
360,TABZ,P,0.000,0.000
360,ORD,P,0.000,0.000
360,BST,P,0.000,0.000
360,MRD,P,0.000,0.000
360,SHB,P,0.000,0.000
360,SHB,S,0.000,0.000
360,AZR,P,0.000,0.000
360,SRB,P,0.000,0.000
360,SRB,S,0.000,0.000
360,NAX,P,0.000,0.000
360,HSH,P,0.000,0.000
360,HSH,S,0.000,0.000
360,SBZ,S,0.000,0.000
360,LRK,P,0.000,0.000
360,LRK,S,0.000,0.000
360,GLBA,P,0.000,0.000
360,GLBA,S,0.000,0.000
360,ASTR,P,0.000,0.000
360,LKRN,S,0.000,0.000
360,BRDA,P,0.000,0.000
360,BRDA,S,0.000,0.000
360,ZRD,P,0.000,0.000
360,GANJ,S,0.000,0.000
360,GNI,S,0.000,0.000
360,ZNJK,P,0.000,0.000
360,VANB,P,0.000,0.000
361,TVRZ,P,0.000,0.000
361,TAHR,P,0.000,0.000
361,HRS,P,0.000,0.000
361,HRS,S,0.000,0.000
361,TBZ,P,0.000,0.000
361,TBZ,S,0.000,0.000
361,BST,P,0.000,0.000
361,MRD,P,0.000,0.000
361,MRD,S,0.000,0.000
361,SHB,P,0.000,0.000
361,SHB,S,0.000,0.000
361,AZR,P,0.000,0.000
361,AZR,S,0.000,0.000
361,SRB,P,0.000,0.000
361,SRB,S,0.000,0.000
361,GRMI,P,0.000,0.000
361,NAX,S,0.000,0.000
361,SBZ,S,0.000,0.000
361,LRK,P,0.000,0.000
361,GLBA,P,0.000,0.000
361,ASTR,S,0.000,0.000
361,LKRN,P,0.000,0.000
361,LKRN,S,0.000,0.000
361,MAKU,P,0.000,0.000
361,MAKU,S,0.000,0.000
361,BRDA,S,0.000,0.000
361,SAAT,P,0.000,0.000
361,SAAT,S,0.000,0.000
361,ZRD,P,0.000,0.000
361,GANJ,P,0.000,0.000
361,GANJ,S,0.000,0.000
361,GNI,P,0.000,0.000
361,ZNJK,P,0.000,0.000
362,TVRZ,P,0.000,0.000
362,TVRZ,S,0.000,0.000
362,HRS,P,0.000,0.000
362,HRS,S,0.000,0.000
362,TAHR,S,0.000,0.000
362,TBZ,P,0.000,0.000
362,TABZ,P,0.000,0.000
362,BST,P,0.000,0.000
362,BST,S,0.000,0.000
362,ORD,P,0.000,0.000
362,ORD,S,0.000,0.000
362,MRD,P,0.000,0.000
362,SHB,P,0.000,0.000
362,SHB,S,0.000,0.000
362,AZR,P,0.000,0.000
362,AZR,S,0.000,0.000
362,SRB,P,0.000,0.000
362,SRB,S,0.000,0.000
362,GRMI,P,0.000,0.000
362,NAX,S,0.000,0.000
362,HSH,P,0.000,0.000
362,HSH,S,0.000,0.000
362,SBZ,S,0.000,0.000
362,LRK,P,0.000,0.000
362,GLBA,P,0.000,0.000
362,GLBA,S,0.000,0.000
362,ASTR,P,0.000,0.000
362,MAKU,P,0.000,0.000
362,MAKU,S,0.000,0.000
362,SAAT,P,0.000,0.000
362,ZRD,P,0.000,0.000
362,GNI,P,0.000,0.000
362,ZNJK,S,0.000,0.000
363,TVRZ,S,0.000,0.000
363,HRS,P,0.000,0.000
363,HRS,S,0.000,0.000
363,TBZ,P,0.000,0.000
363,TBZ,S,0.000,0.000
363,MRD,P,0.000,0.000
363,SHB,P,0.000,0.000
363,AZR,P,0.000,0.000
363,AZR,S,0.000,0.000
363,SRB,P,0.000,0.000
363,SRB,S,0.000,0.000
363,GRMI,P,0.000,0.000
363,NAX,P,0.000,0.000
363,NAX,S,0.000,0.000
363,HSH,P,0.000,0.000
363,LRK,P,0.000,0.000
363,SBZ,P,0.000,0.000
363,GLBA,P,0.000,0.000
363,GLBA,S,0.000,0.000
363,ASTR,P,0.000,0.000
363,ASTR,S,0.000,0.000
363,LKRN,S,0.000,0.000
363,MAKU,P,0.000,0.000
363,BRDA,P,0.000,0.000
363,BRDA,S,0.000,0.000
363,SAAT,P,0.000,0.000
363,ZRD,P,0.000,0.000
363,ZRD,S,0.000,0.000
363,GANJ,P,0.000,0.000
363,GANJ,S,0.000,0.000
363,GNI,S,0.000,0.000
363,ZNJK,P,0.000,0.000
363,ZNJK,S,0.000,0.000
364,TVRZ,P,0.000,0.000
364,TVRZ,S,0.000,0.000
364,TAHR,P,0.000,0.000
364,HRS,P,0.000,0.000
364,HRS,S,0.000,0.000
364,TBZ,P,0.000,0.000
364,TABZ,S,0.000,0.000
364,FTB,S,0.000,0.000
364,ORD,S,0.000,0.000
364,BST,S,0.000,0.000
364,MRD,P,0.000,0.000
364,MRD,S,0.000,0.000
364,SHB,P,0.000,0.000
364,AZR,P,0.000,0.000
364,AZR,S,0.000,0.000
364,SRB,P,0.000,0.000
364,SRB,S,0.000,0.000
364,GRMI,P,0.000,0.000
364,HSH,P,0.000,0.000
364,SBZ,S,0.000,0.000
364,LRK,P,0.000,0.000
364,GLBA,P,0.000,0.000
364,LKRN,S,0.000,0.000
364,MAKU,P,0.000,0.000
364,BRDA,S,0.000,0.000
364,SAAT,S,0.000,0.000
364,ZRD,P,0.000,0.000
364,ZRD,S,0.000,0.000
364,ZNJK,P,0.000,0.000
365,TVRZ,S,0.000,0.000
365,HRS,P,0.000,0.000
365,HRS,S,0.000,0.000
365,TBZ,P,0.000,0.000
365,TABZ,S,0.000,0.000
365,ORD,P,0.000,0.000
365,ORD,S,0.000,0.000
365,BST,S,0.000,0.000
365,MRD,P,0.000,0.000
365,MRD,S,0.000,0.000
365,SHB,P,0.000,0.000
365,SHB,S,0.000,0.000
365,AZR,P,0.000,0.000
365,SRB,P,0.000,0.000
365,GRMI,P,0.000,0.000
365,GRMI,S,0.000,0.000
365,HSH,P,0.000,0.000
365,HSH,S,0.000,0.000
365,LRK,S,0.000,0.000
365,ASTR,P,0.000,0.000
365,ASTR,S,0.000,0.000
365,LKRN,P,0.000,0.000
365,LKRN,S,0.000,0.000
365,MAKU,P,0.000,0.000
365,BRDA,S,0.000,0.000
365,SAAT,P,0.000,0.000
365,GANJ,P,0.000,0.000
365,ZNJK,P,0.000,0.000
365,ZNJK,S,0.000,0.000
366,TVRZ,S,0.000,0.000
366,HRS,P,0.000,0.000
366,HRS,S,0.000,0.000
366,TBZ,P,0.000,0.000
366,TABZ,P,0.000,0.000
366,TABZ,S,0.000,0.000
366,ORD,P,0.000,0.000
366,BST,P,0.000,0.000
366,MRD,P,0.000,0.000
366,SHB,P,0.000,0.000
366,AZR,P,0.000,0.000
366,AZR,S,0.000,0.000
366,SRB,P,0.000,0.000
366,GRMI,S,0.000,0.000
366,NAX,P,0.000,0.000
366,HSH,P,0.000,0.000
366,HSH,S,0.000,0.000
366,SBZ,S,0.000,0.000
366,LRK,P,0.000,0.000
366,LRK,S,0.000,0.000
366,GLBA,P,0.000,0.000
366,GLBA,S,0.000,0.000
366,ASTR,P,0.000,0.000
366,LKRN,P,0.000,0.000
366,LKRN,S,0.000,0.000
366,MAKU,P,0.000,0.000
366,BRDA,P,0.000,0.000
366,SAAT,S,0.000,0.000
366,ZRD,P,0.000,0.000
366,ZRD,S,0.000,0.000
366,GANJ,S,0.000,0.000
366,GNI,P,0.000,0.000
366,VANB,S,0.000,0.000
367,TVRZ,P,0.000,0.000
367,TVRZ,S,0.000,0.000
367,HRS,P,0.000,0.000
367,HRS,S,0.000,0.000
367,TABZ,P,0.000,0.000
367,FTB,S,0.000,0.000
367,TBZ,P,0.000,0.000
367,BST,P,0.000,0.000
367,ORD,P,0.000,0.000
367,ORD,S,0.000,0.000
367,MRD,P,0.000,0.000
367,SHB,P,0.000,0.000
367,SHB,S,0.000,0.000
367,SRB,P,0.000,0.000
367,GRMI,P,0.000,0.000
367,HSH,P,0.000,0.000
367,HSH,S,0.000,0.000
367,NAX,P,0.000,0.000
367,NAX,S,0.000,0.000
367,LRK,P,0.000,0.000
367,SBZ,P,0.000,0.000
367,GLBA,S,0.000,0.000
367,ASTR,S,0.000,0.000
367,LKRN,P,0.000,0.000
367,MAKU,S,0.000,0.000
367,BRDA,P,0.000,0.000
367,BRDA,S,0.000,0.000
367,ZRD,P,0.000,0.000
367,ZRD,S,0.000,0.000
367,GNI,S,0.000,0.000
367,ZNJK,P,0.000,0.000
367,ZNJK,S,0.000,0.000
367,VANB,P,0.000,0.000
368,TVRZ,S,0.000,0.000
368,TAHR,S,0.000,0.000
368,HRS,P,0.000,0.000
368,HRS,S,0.000,0.000
368,TBZ,P,0.000,0.000
368,TABZ,P,0.000,0.000
368,TABZ,S,0.000,0.000
368,FTB,P,0.000,0.000
368,FTB,S,0.000,0.000
368,ORD,P,0.000,0.000
368,ORD,S,0.000,0.000
368,BST,P,0.000,0.000
368,BST,S,0.000,0.000
368,MRD,P,0.000,0.000
368,MRD,S,0.000,0.000
368,SHB,P,0.000,0.000
368,SHB,S,0.000,0.000
368,AZR,P,0.000,0.000
368,SRB,P,0.000,0.000
368,NAX,P,0.000,0.000
368,NAX,S,0.000,0.000
368,HSH,P,0.000,0.000
368,HSH,S,0.000,0.000
368,SBZ,P,0.000,0.000
368,LRK,P,0.000,0.000
368,LRK,S,0.000,0.000
368,GLBA,P,0.000,0.000
368,LKRN,P,0.000,0.000
368,SAAT,P,0.000,0.000
368,GANJ,P,0.000,0.000
368,GANJ,S,0.000,0.000
368,GNI,S,0.000,0.000
368,VANB,P,0.000,0.000
369,TVRZ,P,0.000,0.000
369,TVRZ,S,0.000,0.000
369,TAHR,P,0.000,0.000
369,TAHR,S,0.000,0.000
369,HRS,P,0.000,0.000
369,HRS,S,0.000,0.000
369,TBZ,P,0.000,0.000
369,TBZ,S,0.000,0.000
369,TABZ,P,0.000,0.000
369,BST,P,0.000,0.000
369,BST,S,0.000,0.000
369,MRD,P,0.000,0.000
369,SHB,P,0.000,0.000
369,AZR,P,0.000,0.000
369,SRB,P,0.000,0.000
369,GRMI,S,0.000,0.000
369,NAX,P,0.000,0.000
369,HSH,P,0.000,0.000
369,LRK,P,0.000,0.000
369,LRK,S,0.000,0.000
369,ASTR,P,0.000,0.000
369,LKRN,P,0.000,0.000
369,MAKU,P,0.000,0.000
369,MAKU,S,0.000,0.000
369,BRDA,S,0.000,0.000
369,SAAT,S,0.000,0.000
369,ZRD,P,0.000,0.000
369,ZRD,S,0.000,0.000
369,GANJ,S,0.000,0.000
369,GNI,S,0.000,0.000
369,ZNJK,P,0.000,0.000
369,ZNJK,S,0.000,0.000
369,VANB,P,0.000,0.000
370,TVRZ,S,0.000,0.000
370,TAHR,P,0.000,0.000
370,TAHR,S,0.000,0.000
370,HRS,P,0.000,0.000
370,HRS,S,0.000,0.000
370,TBZ,P,0.000,0.000
370,FTB,P,0.000,0.000
370,BST,P,0.000,0.000
370,BST,S,0.000,0.000
370,MRD,P,0.000,0.000
370,SHB,P,0.000,0.000
370,SHB,S,0.000,0.000
370,AZR,P,0.000,0.000
370,SRB,P,0.000,0.000
370,SRB,S,0.000,0.000
370,GRMI,P,0.000,0.000
370,GRMI,S,0.000,0.000
370,NAX,P,0.000,0.000
370,NAX,S,0.000,0.000
370,HSH,P,0.000,0.000
370,GLBA,S,0.000,0.000
370,ASTR,P,0.000,0.000
370,ASTR,S,0.000,0.000
370,MAKU,P,0.000,0.000
370,MAKU,S,0.000,0.000
370,SAAT,S,0.000,0.000
370,ZRD,P,0.000,0.000
370,ZRD,S,0.000,0.000
370,GNI,S,0.000,0.000
370,ZNJK,P,0.000,0.000
371,TVRZ,P,0.000,0.000
371,TVRZ,S,0.000,0.000
371,HRS,P,0.000,0.000
371,HRS,S,0.000,0.000
371,TAHR,P,0.000,0.000
371,FTB,P,0.000,0.000
371,FTB,S,0.000,0.000
371,TABZ,P,0.000,0.000
371,TBZ,P,0.000,0.000
371,BST,P,0.000,0.000
371,MRD,P,0.000,0.000
371,MRD,S,0.000,0.000
371,SHB,P,0.000,0.000
371,AZR,S,0.000,0.000
371,GRMI,S,0.000,0.000
371,HSH,S,0.000,0.000
371,NAX,P,0.000,0.000
371,NAX,S,0.000,0.000
371,LRK,P,0.000,0.000
371,LRK,S,0.000,0.000
371,SBZ,P,0.000,0.000
371,SBZ,S,0.000,0.000
371,GLBA,P,0.000,0.000
371,ASTR,S,0.000,0.000
371,LKRN,P,0.000,0.000
371,MAKU,P,0.000,0.000
371,MAKU,S,0.000,0.000
371,BRDA,P,0.000,0.000
371,SAAT,P,0.000,0.000
371,ZRD,S,0.000,0.000
371,GANJ,P,0.000,0.000
371,ZNJK,P,0.000,0.000
371,ZNJK,S,0.000,0.000
372,TVRZ,P,0.000,0.000
372,TVRZ,S,0.000,0.000
372,HRS,P,0.000,0.000
372,HRS,S,0.000,0.000
372,TAHR,P,0.000,0.000
372,FTB,P,0.000,0.000
372,FTB,S,0.000,0.000
372,TABZ,S,0.000,0.000
372,TBZ,P,0.000,0.000
372,TBZ,S,0.000,0.000
372,BST,P,0.000,0.000
372,BST,S,0.000,0.000
372,ORD,P,0.000,0.000
372,SHB,P,0.000,0.000
372,SHB,S,0.000,0.000
372,MRD,P,0.000,0.000
372,SRB,P,0.000,0.000
372,GRMI,S,0.000,0.000
372,HSH,P,0.000,0.000
372,NAX,P,0.000,0.000
372,LRK,S,0.000,0.000
372,SBZ,P,0.000,0.000
372,GLBA,S,0.000,0.000
372,LKRN,P,0.000,0.000
372,MAKU,P,0.000,0.000
372,BRDA,P,0.000,0.000
372,SAAT,P,0.000,0.000
372,ZRD,S,0.000,0.000
372,ZNJK,P,0.000,0.000
372,ZNJK,S,0.000,0.000
372,GANJ,S,0.000,0.000
372,VANB,P,0.000,0.000
372,VANB,S,0.000,0.000
373,TVRZ,S,0.000,0.000
373,TAHR,P,0.000,0.000
373,TAHR,S,0.000,0.000
373,HRS,P,0.000,0.000
373,HRS,S,0.000,0.000
373,FTB,P,0.000,0.000
373,TABZ,P,0.000,0.000
373,TABZ,S,0.000,0.000
373,TBZ,P,0.000,0.000
373,TBZ,S,0.000,0.000
373,BST,P,0.000,0.000
373,BST,S,0.000,0.000
373,ORD,P,0.000,0.000
373,GRMI,P,0.000,0.000
373,SRB,P,0.000,0.000
373,SRB,S,0.000,0.000
373,MRD,P,0.000,0.000
373,MRD,S,0.000,0.000
373,SHB,P,0.000,0.000
373,SHB,S,0.000,0.000
373,AZR,P,0.000,0.000
373,HSH,P,0.000,0.000
373,SBZ,S,0.000,0.000
373,GLBA,P,0.000,0.000
373,ASTR,P,0.000,0.000
373,LKRN,S,0.000,0.000
373,BRDA,P,0.000,0.000
373,BRDA,S,0.000,0.000
373,SAAT,S,0.000,0.000
373,MAKU,P,0.000,0.000
373,ZRD,P,0.000,0.000
373,ZRD,S,0.000,0.000
373,GANJ,P,0.000,0.000
374,HRS,P,0.000,0.000
374,HRS,S,0.000,0.000
374,TVRZ,S,0.000,0.000
374,TBZ,P,0.000,0.000
374,BST,P,0.000,0.000
374,ORD,P,0.000,0.000
374,SRB,P,0.000,0.000
374,SRB,S,0.000,0.000
374,GRMI,P,0.000,0.000
374,GRMI,S,0.000,0.000
374,MRD,P,0.000,0.000
374,MRD,S,0.000,0.000
374,SHB,P,0.000,0.000
374,AZR,P,0.000,0.000
374,HSH,P,0.000,0.000
374,LRK,S,0.000,0.000
374,GLBA,P,0.000,0.000
374,GLBA,S,0.000,0.000
374,ASTR,S,0.000,0.000
374,LKRN,P,0.000,0.000
374,LKRN,S,0.000,0.000
374,SAAT,P,0.000,0.000
374,SAAT,S,0.000,0.000
374,MAKU,P,0.000,0.000
374,MAKU,S,0.000,0.000
374,ZRD,S,0.000,0.000
374,GANJ,P,0.000,0.000
374,ZNJK,P,0.000,0.000
374,GNI,S,0.000,0.000
374,VANB,P,0.000,0.000
374,VANB,S,0.000,0.000
375,TAHR,P,0.000,0.000
375,TAHR,S,0.000,0.000
375,HRS,P,0.000,0.000
375,HRS,S,0.000,0.000
375,TBZ,P,0.000,0.000
375,TBZ,S,0.000,0.000
375,TABZ,P,0.000,0.000
375,FTB,P,0.000,0.000
375,ORD,P,0.000,0.000
375,BST,S,0.000,0.000
375,MRD,P,0.000,0.000
375,SHB,P,0.000,0.000
375,SHB,S,0.000,0.000
375,AZR,P,0.000,0.000
375,SRB,P,0.000,0.000
375,SRB,S,0.000,0.000
375,GRMI,P,0.000,0.000
375,NAX,P,0.000,0.000
375,NAX,S,0.000,0.000
375,HSH,S,0.000,0.000
375,SBZ,P,0.000,0.000
375,SBZ,S,0.000,0.000
375,GLBA,P,0.000,0.000
375,ASTR,P,0.000,0.000
375,ASTR,S,0.000,0.000
375,LKRN,P,0.000,0.000
375,MAKU,P,0.000,0.000
375,BRDA,S,0.000,0.000
375,ZRD,S,0.000,0.000
375,GANJ,P,0.000,0.000
375,GANJ,S,0.000,0.000
375,GNI,P,0.000,0.000
375,VANB,S,0.000,0.000
376,TVRZ,P,0.000,0.000
376,TAHR,P,0.000,0.000
376,HRS,P,0.000,0.000
376,HRS,S,0.000,0.000
376,TBZ,P,0.000,0.000
376,TBZ,S,0.000,0.000
376,TABZ,S,0.000,0.000
376,FTB,P,0.000,0.000
376,FTB,S,0.000,0.000
376,ORD,P,0.000,0.000
376,ORD,S,0.000,0.000
376,BST,P,0.000,0.000
376,BST,S,0.000,0.000
376,MRD,P,0.000,0.000
376,MRD,S,0.000,0.000
376,SHB,P,0.000,0.000
376,SRB,P,0.000,0.000
376,GRMI,P,0.000,0.000
376,GRMI,S,0.000,0.000
376,NAX,P,0.000,0.000
376,NAX,S,0.000,0.000
376,GLBA,P,0.000,0.000
376,GLBA,S,0.000,0.000
376,LKRN,P,0.000,0.000
376,MAKU,S,0.000,0.000
376,BRDA,P,0.000,0.000
376,SAAT,P,0.000,0.000
376,SAAT,S,0.000,0.000
376,ZRD,P,0.000,0.000
376,GNI,S,0.000,0.000
376,ZNJK,P,0.000,0.000
376,ZNJK,S,0.000,0.000
376,VANB,P,0.000,0.000
377,TVRZ,P,0.000,0.000
377,TAHR,P,0.000,0.000
377,TAHR,S,0.000,0.000
377,HRS,P,0.000,0.000
377,HRS,S,0.000,0.000
377,TBZ,P,0.000,0.000
377,TBZ,S,0.000,0.000
377,TABZ,S,0.000,0.000
377,FTB,P,0.000,0.000
377,FTB,S,0.000,0.000
377,ORD,S,0.000,0.000
377,BST,P,0.000,0.000
377,BST,S,0.000,0.000
377,MRD,P,0.000,0.000
377,SHB,P,0.000,0.000
377,SHB,S,0.000,0.000
377,SRB,P,0.000,0.000
377,SRB,S,0.000,0.000
377,GRMI,P,0.000,0.000
377,NAX,P,0.000,0.000
377,HSH,P,0.000,0.000
377,LRK,P,0.000,0.000
377,LKRN,P,0.000,0.000
377,MAKU,P,0.000,0.000
377,MAKU,S,0.000,0.000
377,BRDA,P,0.000,0.000
377,BRDA,S,0.000,0.000
377,ZRD,P,0.000,0.000
377,ZRD,S,0.000,0.000
377,GANJ,P,0.000,0.000
377,GANJ,S,0.000,0.000
377,GNI,P,0.000,0.000
377,VANB,S,0.000,0.000
378,TVRZ,P,0.000,0.000
378,TAHR,P,0.000,0.000
378,TAHR,S,0.000,0.000
378,HRS,P,0.000,0.000
378,TBZ,P,0.000,0.000
378,TABZ,S,0.000,0.000
378,ORD,P,0.000,0.000
378,BST,P,0.000,0.000
378,BST,S,0.000,0.000
378,MRD,P,0.000,0.000
378,SHB,P,0.000,0.000
378,SHB,S,0.000,0.000
378,AZR,P,0.000,0.000
378,GRMI,S,0.000,0.000
378,SRB,P,0.000,0.000
378,SRB,S,0.000,0.000
378,NAX,P,0.000,0.000
378,NAX,S,0.000,0.000
378,SBZ,P,0.000,0.000
378,SBZ,S,0.000,0.000
378,LRK,P,0.000,0.000
378,GLBA,P,0.000,0.000
378,GLBA,S,0.000,0.000
378,ASTR,P,0.000,0.000
378,LKRN,S,0.000,0.000
378,MAKU,S,0.000,0.000
378,SAAT,P,0.000,0.000
378,ZRD,S,0.000,0.000
378,GANJ,P,0.000,0.000
378,GNI,P,0.000,0.000
378,GNI,S,0.000,0.000
378,VANB,P,0.000,0.000
378,VANB,S,0.000,0.000
379,TVRZ,S,0.000,0.000
379,TAHR,P,0.000,0.000
379,TAHR,S,0.000,0.000
379,HRS,P,0.000,0.000
379,HRS,S,0.000,0.000
379,TBZ,P,0.000,0.000
379,TBZ,S,0.000,0.000
379,FTB,P,0.000,0.000
379,FTB,S,0.000,0.000
379,ORD,P,0.000,0.000
379,ORD,S,0.000,0.000
379,BST,P,0.000,0.000
379,BST,S,0.000,0.000
379,MRD,P,0.000,0.000
379,MRD,S,0.000,0.000
379,SHB,P,0.000,0.000
379,AZR,P,0.000,0.000
379,AZR,S,0.000,0.000
379,GRMI,P,0.000,0.000
379,GRMI,S,0.000,0.000
379,NAX,S,0.000,0.000
379,HSH,P,0.000,0.000
379,SBZ,P,0.000,0.000
379,ASTR,P,0.000,0.000
379,LKRN,P,0.000,0.000
379,LKRN,S,0.000,0.000
379,MAKU,P,0.000,0.000
379,MAKU,S,0.000,0.000
379,BRDA,S,0.000,0.000
379,SAAT,P,0.000,0.000
379,ZRD,P,0.000,0.000
379,GANJ,P,0.000,0.000
379,ZNJK,P,0.000,0.000
380,TVRZ,S,0.000,0.000
380,TAHR,P,0.000,0.000
380,TBZ,P,0.000,0.000
380,TBZ,S,0.000,0.000
380,HRS,P,0.000,0.000
380,HRS,S,0.000,0.000
380,TABZ,P,0.000,0.000
380,FTB,P,0.000,0.000
380,ORD,P,0.000,0.000
380,ORD,S,0.000,0.000
380,MRD,P,0.000,0.000
380,SHB,P,0.000,0.000
380,SHB,S,0.000,0.000
380,AZR,P,0.000,0.000
380,GRMI,P,0.000,0.000
380,GRMI,S,0.000,0.000
380,NAX,S,0.000,0.000
380,SBZ,P,0.000,0.000
380,HSH,P,0.000,0.000
380,LRK,P,0.000,0.000
380,LRK,S,0.000,0.000
380,MAKU,P,0.000,0.000
380,ASTR,P,0.000,0.000
380,LKRN,P,0.000,0.000
380,LKRN,S,0.000,0.000
380,BRDA,S,0.000,0.000
380,SAAT,S,0.000,0.000
380,ZRD,P,0.000,0.000
380,GANJ,S,0.000,0.000
380,GNI,S,0.000,0.000
380,ZNJK,P,0.000,0.000
380,ZNJK,S,0.000,0.000
380,VANB,P,0.000,0.000
381,TVRZ,S,0.000,0.000
381,HRS,P,0.000,0.000
381,HRS,S,0.000,0.000
381,TAHR,P,0.000,0.000
381,TAHR,S,0.000,0.000
381,TABZ,P,0.000,0.000
381,TABZ,S,0.000,0.000
381,FTB,P,0.000,0.000
381,FTB,S,0.000,0.000
381,TBZ,P,0.000,0.000
381,TBZ,S,0.000,0.000
381,BST,P,0.000,0.000
381,ORD,P,0.000,0.000
381,MRD,P,0.000,0.000
381,MRD,S,0.000,0.000
381,SHB,P,0.000,0.000
381,SHB,S,0.000,0.000
381,AZR,P,0.000,0.000
381,AZR,S,0.000,0.000
381,HSH,P,0.000,0.000
381,HSH,S,0.000,0.000
381,NAX,P,0.000,0.000
381,NAX,S,0.000,0.000
381,LRK,P,0.000,0.000
381,GLBA,S,0.000,0.000
381,ASTR,P,0.000,0.000
381,LKRN,P,0.000,0.000
381,BRDA,P,0.000,0.000
381,BRDA,S,0.000,0.000
381,ZRD,P,0.000,0.000
381,GNI,S,0.000,0.000
381,ZNJK,P,0.000,0.000
381,VANB,P,0.000,0.000
382,TVRZ,P,0.000,0.000
382,HRS,P,0.000,0.000
382,HRS,S,0.000,0.000
382,TAHR,P,0.000,0.000
382,TAHR,S,0.000,0.000
382,TABZ,P,0.000,0.000
382,FTB,P,0.000,0.000
382,FTB,S,0.000,0.000
382,TBZ,P,0.000,0.000
382,BST,P,0.000,0.000
382,BST,S,0.000,0.000
382,ORD,S,0.000,0.000
382,MRD,P,0.000,0.000
382,MRD,S,0.000,0.000
382,SHB,P,0.000,0.000
382,AZR,P,0.000,0.000
382,AZR,S,0.000,0.000
382,SRB,P,0.000,0.000
382,SRB,S,0.000,0.000
382,GRMI,P,0.000,0.000
382,HSH,P,0.000,0.000
382,SBZ,P,0.000,0.000
382,SBZ,S,0.000,0.000
382,GLBA,P,0.000,0.000
382,GLBA,S,0.000,0.000
382,LKRN,P,0.000,0.000
382,LKRN,S,0.000,0.000
382,SAAT,P,0.000,0.000
382,GANJ,S,0.000,0.000
382,GNI,S,0.000,0.000
382,ZNJK,P,0.000,0.000
382,VANB,P,0.000,0.000
382,VANB,S,0.000,0.000
383,TVRZ,S,0.000,0.000
383,HRS,P,0.000,0.000
383,HRS,S,0.000,0.000
383,FTB,P,0.000,0.000
383,FTB,S,0.000,0.000
383,TABZ,S,0.000,0.000
383,TBZ,P,0.000,0.000
383,BST,P,0.000,0.000
383,BST,S,0.000,0.000
383,ORD,P,0.000,0.000
383,ORD,S,0.000,0.000
383,SHB,P,0.000,0.000
383,MRD,P,0.000,0.000
383,AZR,S,0.000,0.000
383,SRB,S,0.000,0.000
383,GRMI,P,0.000,0.000
383,HSH,P,0.000,0.000
383,HSH,S,0.000,0.000
383,NAX,P,0.000,0.000
383,LRK,P,0.000,0.000
383,LRK,S,0.000,0.000
383,SBZ,P,0.000,0.000
383,ASTR,S,0.000,0.000
383,LKRN,P,0.000,0.000
383,LKRN,S,0.000,0.000
383,MAKU,P,0.000,0.000
383,SAAT,P,0.000,0.000
383,ZRD,P,0.000,0.000
383,GANJ,P,0.000,0.000
383,ZNJK,P,0.000,0.000
383,ZNJK,S,0.000,0.000
383,VANB,P,0.000,0.000
383,VANB,S,0.000,0.000
384,TVRZ,P,0.000,0.000
384,TVRZ,S,0.000,0.000
384,HRS,P,0.000,0.000
384,HRS,S,0.000,0.000
384,FTB,P,0.000,0.000
384,FTB,S,0.000,0.000
384,TBZ,P,0.000,0.000
384,BST,P,0.000,0.000
384,BST,S,0.000,0.000
384,ORD,S,0.000,0.000
384,SRB,P,0.000,0.000
384,SRB,S,0.000,0.000
384,GRMI,P,0.000,0.000
384,MRD,P,0.000,0.000
384,MRD,S,0.000,0.000
384,SHB,P,0.000,0.000
384,SHB,S,0.000,0.000
384,AZR,S,0.000,0.000
384,NAX,P,0.000,0.000
384,NAX,S,0.000,0.000
384,SBZ,P,0.000,0.000
384,GLBA,S,0.000,0.000
384,ASTR,P,0.000,0.000
384,ASTR,S,0.000,0.000
384,BRDA,P,0.000,0.000
384,BRDA,S,0.000,0.000
384,SAAT,P,0.000,0.000
384,SAAT,S,0.000,0.000
384,MAKU,P,0.000,0.000
384,ZRD,P,0.000,0.000
384,GANJ,P,0.000,0.000
384,GNI,P,0.000,0.000
384,VANB,P,0.000,0.000
