eid,code,phase,noise,wet
274,SHB,P,0.000,0.000
274,SHB,S,0.000,0.000
274,AZR,P,0.000,0.000
274,SRB,P,0.000,0.000
274,SRB,S,0.000,0.000
274,GRMI,P,0.000,0.000
274,NAX,P,0.000,0.000
274,NAX,S,0.000,0.000
274,HSH,P,0.000,0.000
274,HSH,S,0.000,0.000
274,SBZ,P,0.000,0.000
274,SBZ,S,0.000,0.000
274,GLBA,P,0.000,0.000
274,GLBA,S,0.000,0.000
274,LKRN,P,0.000,0.000
274,MAKU,S,0.000,0.000
274,SAAT,P,0.000,0.000
274,GANJ,P,0.000,0.000
274,GANJ,S,0.000,0.000
274,ZNJK,P,0.000,0.000
274,VANB,P,0.000,0.000
274,VANB,S,0.000,0.000
275,TVRZ,P,0.000,0.000
275,TVRZ,S,0.000,0.000
275,HRS,P,0.000,0.000
275,HRS,S,0.000,0.000
275,TBZ,P,0.000,0.000
275,TBZ,S,0.000,0.000
275,TABZ,P,0.000,0.000
275,ORD,P,0.000,0.000
275,ORD,S,0.000,0.000
275,BST,P,0.000,0.000
275,MRD,P,0.000,0.000
275,MRD,S,0.000,0.000
275,SHB,P,0.000,0.000
275,SHB,S,0.000,0.000
275,AZR,P,0.000,0.000
275,AZR,S,0.000,0.000
275,SRB,P,0.000,0.000
275,SRB,S,0.000,0.000
275,GRMI,P,0.000,0.000
275,GRMI,S,0.000,0.000
275,NAX,P,0.000,0.000
275,HSH,P,0.000,0.000
275,LRK,P,0.000,0.000
275,ASTR,P,0.000,0.000
275,LKRN,S,0.000,0.000
275,MAKU,P,0.000,0.000
275,BRDA,S,0.000,0.000
275,SAAT,S,0.000,0.000
275,ZRD,P,0.000,0.000
275,ZRD,S,0.000,0.000
275,GANJ,S,0.000,0.000
275,GNI,P,0.000,0.000
275,ZNJK,P,0.000,0.000
276,HRS,P,0.000,0.000
276,HRS,S,0.000,0.000
276,FTB,S,0.000,0.000
276,TBZ,P,0.000,0.000
276,TBZ,S,0.000,0.000
276,MRD,P,0.000,0.000
276,MRD,S,0.000,0.000
276,SHB,P,0.000,0.000
276,SHB,S,0.000,0.000
276,AZR,P,0.000,0.000
276,AZR,S,0.000,0.000
276,SRB,P,0.000,0.000
276,GRMI,P,0.000,0.000
276,HSH,S,0.000,0.000
276,NAX,S,0.000,0.000
276,LRK,S,0.000,0.000
276,GLBA,S,0.000,0.000
276,MAKU,P,0.000,0.000
276,ZRD,S,0.000,0.000
276,GANJ,S,0.000,0.000
276,GNI,P,0.000,0.000
276,GNI,S,0.000,0.000
276,ZNJK,P,0.000,0.000
276,ZNJK,S,0.000,0.000
276,VANB,P,0.000,0.000
277,TVRZ,P,0.000,0.000
277,TVRZ,S,0.000,0.000
277,HRS,P,0.000,0.000
277,HRS,S,0.000,0.000
277,TBZ,P,0.000,0.000
277,TBZ,S,0.000,0.000
277,TABZ,P,0.000,0.000
277,ORD,P,0.000,0.000
277,ORD,S,0.000,0.000
277,BST,P,0.000,0.000
277,BST,S,0.000,0.000
277,MRD,P,0.000,0.000
277,MRD,S,0.000,0.000
277,SHB,P,0.000,0.000
277,SHB,S,0.000,0.000
277,AZR,P,0.000,0.000
277,SRB,P,0.000,0.000
277,SRB,S,0.000,0.000
277,NAX,P,0.000,0.000
277,NAX,S,0.000,0.000
277,HSH,P,0.000,0.000
277,SBZ,P,0.000,0.000
277,SBZ,S,0.000,0.000
277,GLBA,P,0.000,0.000
277,LKRN,P,0.000,0.000
277,LKRN,S,0.000,0.000
277,MAKU,P,0.000,0.000
277,SAAT,S,0.000,0.000
277,GANJ,P,0.000,0.000
277,GANJ,S,0.000,0.000
277,ZNJK,P,0.000,0.000
277,ZNJK,S,0.000,0.000
277,VANB,P,0.000,0.000
278,TVRZ,P,0.000,0.000
278,TVRZ,S,0.000,0.000
278,HRS,P,0.000,0.000
278,HRS,S,0.000,0.000
278,TAHR,S,0.000,0.000
278,TBZ,P,0.000,0.000
278,TBZ,S,0.000,0.000
278,FTB,P,0.000,0.000
278,BST,P,0.000,0.000
278,ORD,P,0.000,0.000
278,ORD,S,0.000,0.000
278,MRD,P,0.000,0.000
278,MRD,S,0.000,0.000
278,SHB,P,0.000,0.000
278,SHB,S,0.000,0.000
278,AZR,P,0.000,0.000
278,AZR,S,0.000,0.000
278,SRB,P,0.000,0.000
278,GRMI,P,0.000,0.000
278,NAX,P,0.000,0.000
278,SBZ,P,0.000,0.000
278,SBZ,S,0.000,0.000
278,LRK,P,0.000,0.000
278,LKRN,P,0.000,0.000
278,LKRN,S,0.000,0.000
278,BRDA,P,0.000,0.000
278,BRDA,S,0.000,0.000
278,SAAT,P,0.000,0.000
278,SAAT,S,0.000,0.000
278,ZRD,P,0.000,0.000
278,GANJ,P,0.000,0.000
278,VANB,S,0.000,0.000
279,TVRZ,P,0.000,0.000
279,TVRZ,S,0.000,0.000
279,HRS,P,0.000,0.000
279,HRS,S,0.000,0.000
279,TAHR,P,0.000,0.000
279,TAHR,S,0.000,0.000
279,TBZ,P,0.000,0.000
279,TBZ,S,0.000,0.000
279,TABZ,P,0.000,0.000
279,ORD,P,0.000,0.000
279,ORD,S,0.000,0.000
279,BST,P,0.000,0.000
279,MRD,P,0.000,0.000
279,MRD,S,0.000,0.000
279,SHB,P,0.000,0.000
279,SHB,S,0.000,0.000
279,AZR,P,0.000,0.000
279,SRB,S,0.000,0.000
279,NAX,P,0.000,0.000
279,HSH,P,0.000,0.000
279,HSH,S,0.000,0.000
279,SBZ,S,0.000,0.000
279,LRK,P,0.000,0.000
279,GLBA,P,0.000,0.000
279,LKRN,P,0.000,0.000
279,LKRN,S,0.000,0.000
279,MAKU,S,0.000,0.000
279,BRDA,S,0.000,0.000
279,SAAT,P,0.000,0.000
279,GANJ,P,0.000,0.000
279,GNI,P,0.000,0.000
279,ZNJK,P,0.000,0.000
279,ZNJK,S,0.000,0.000
280,TVRZ,P,0.000,0.000
280,TVRZ,S,0.000,0.000
280,TAHR,P,0.000,0.000
280,HRS,P,0.000,0.000
280,HRS,S,0.000,0.000
280,FTB,P,0.000,0.000
280,TABZ,S,0.000,0.000
280,TBZ,P,0.000,0.000
280,TBZ,S,0.000,0.000
280,BST,P,0.000,0.000
280,ORD,P,0.000,0.000
280,ORD,S,0.000,0.000
280,GRMI,P,0.000,0.000
280,GRMI,S,0.000,0.000
280,MRD,P,0.000,0.000
280,MRD,S,0.000,0.000
280,SRB,P,0.000,0.000
280,SRB,S,0.000,0.000
280,SHB,P,0.000,0.000
280,SHB,S,0.000,0.000
280,AZR,P,0.000,0.000
280,HSH,P,0.000,0.000
280,GLBA,P,0.000,0.000
280,GLBA,S,0.000,0.000
280,LKRN,P,0.000,0.000
280,LKRN,S,0.000,0.000
280,BRDA,S,0.000,0.000
280,SAAT,P,0.000,0.000
280,ZRD,P,0.000,0.000
280,ZRD,S,0.000,0.000
280,ZNJK,P,0.000,0.000
280,GNI,P,0.000,0.000
281,TVRZ,S,0.000,0.000
281,TAHR,P,0.000,0.000
281,TAHR,S,0.000,0.000
281,HRS,P,0.000,0.000
281,HRS,S,0.000,0.000
281,FTB,S,0.000,0.000
281,TABZ,P,0.000,0.000
281,TABZ,S,0.000,0.000
281,TBZ,P,0.000,0.000
281,BST,P,0.000,0.000
281,BST,S,0.000,0.000
281,ORD,P,0.000,0.000
281,ORD,S,0.000,0.000
281,MRD,P,0.000,0.000
281,SRB,P,0.000,0.000
281,SHB,P,0.000,0.000
281,SHB,S,0.000,0.000
281,AZR,P,0.000,0.000
281,NAX,P,0.000,0.000
281,NAX,S,0.000,0.000
281,SBZ,P,0.000,0.000
281,GLBA,P,0.000,0.000
281,ASTR,P,0.000,0.000
281,ASTR,S,0.000,0.000
281,LKRN,S,0.000,0.000
281,BRDA,P,0.000,0.000
281,MAKU,P,0.000,0.000
281,MAKU,S,0.000,0.000
281,ZRD,P,0.000,0.000
281,GANJ,S,0.000,0.000
281,ZNJK,P,0.000,0.000
281,ZNJK,S,0.000,0.000
281,VANB,P,0.000,0.000
282,TVRZ,P,0.000,0.000
282,TAHR,P,0.000,0.000
282,TAHR,S,0.000,0.000
282,HRS,P,0.000,0.000
282,HRS,S,0.000,0.000
282,FTB,P,0.000,0.000
282,FTB,S,0.000,0.000
282,TBZ,P,0.000,0.000
282,TBZ,S,0.000,0.000
282,BST,P,0.000,0.000
282,ORD,P,0.000,0.000
282,MRD,P,0.000,0.000
282,SHB,P,0.000,0.000
282,SHB,S,0.000,0.000
282,GRMI,P,0.000,0.000
282,GRMI,S,0.000,0.000
282,SRB,P,0.000,0.000
282,AZR,P,0.000,0.000
282,NAX,P,0.000,0.000
282,NAX,S,0.000,0.000
282,LRK,S,0.000,0.000
282,SBZ,P,0.000,0.000
282,GLBA,P,0.000,0.000
282,GLBA,S,0.000,0.000
282,LKRN,P,0.000,0.000
282,LKRN,S,0.000,0.000
282,BRDA,P,0.000,0.000
282,MAKU,S,0.000,0.000
282,SAAT,S,0.000,0.000
282,ZRD,P,0.000,0.000
282,GANJ,S,0.000,0.000
282,GNI,S,0.000,0.000
282,ZNJK,P,0.000,0.000
283,TVRZ,S,0.000,0.000
283,HRS,P,0.000,0.000
283,HRS,S,0.000,0.000
283,TBZ,P,0.000,0.000
283,TBZ,S,0.000,0.000
283,TABZ,P,0.000,0.000
283,TABZ,S,0.000,0.000
283,FTB,P,0.000,0.000
283,FTB,S,0.000,0.000
283,BST,P,0.000,0.000
283,BST,S,0.000,0.000
283,MRD,P,0.000,0.000
283,MRD,S,0.000,0.000
283,SHB,P,0.000,0.000
283,SHB,S,0.000,0.000
283,AZR,P,0.000,0.000
283,AZR,S,0.000,0.000
283,SRB,P,0.000,0.000
283,GRMI,P,0.000,0.000
283,NAX,P,0.000,0.000
283,SBZ,P,0.000,0.000
283,LRK,S,0.000,0.000
283,GLBA,S,0.000,0.000
283,ASTR,S,0.000,0.000
283,LKRN,P,0.000,0.000
283,MAKU,P,0.000,0.000
283,BRDA,P,0.000,0.000
283,SAAT,P,0.000,0.000
283,ZRD,S,0.000,0.000
283,GANJ,P,0.000,0.000
283,GNI,P,0.000,0.000
283,ZNJK,S,0.000,0.000
283,VANB,P,0.000,0.000
284,TAHR,S,0.000,0.000
284,HRS,P,0.000,0.000
284,HRS,S,0.000,0.000
284,TBZ,P,0.000,0.000
284,TBZ,S,0.000,0.000
284,TABZ,S,0.000,0.000
284,FTB,P,0.000,0.000
284,FTB,S,0.000,0.000
284,ORD,P,0.000,0.000
284,BST,P,0.000,0.000
284,MRD,P,0.000,0.000
284,SHB,P,0.000,0.000
284,AZR,P,0.000,0.000
284,AZR,S,0.000,0.000
284,SRB,P,0.000,0.000
284,GRMI,P,0.000,0.000
284,GRMI,S,0.000,0.000
284,HSH,P,0.000,0.000
284,SBZ,S,0.000,0.000
284,LRK,S,0.000,0.000
284,GLBA,P,0.000,0.000
284,ASTR,P,0.000,0.000
284,LKRN,P,0.000,0.000
284,BRDA,P,0.000,0.000
284,ZRD,P,0.000,0.000
284,ZRD,S,0.000,0.000
284,GANJ,P,0.000,0.000
284,GANJ,S,0.000,0.000
284,GNI,P,0.000,0.000
284,GNI,S,0.000,0.000
284,ZNJK,S,0.000,0.000
284,VANB,P,0.000,0.000
284,VANB,S,0.000,0.000
285,TVRZ,P,0.000,0.000
285,TVRZ,S,0.000,0.000
285,TAHR,P,0.000,0.000
285,HRS,P,0.000,0.000
285,TABZ,P,0.000,0.000
285,TABZ,S,0.000,0.000
285,TBZ,P,0.000,0.000
285,TBZ,S,0.000,0.000
285,BST,P,0.000,0.000
285,BST,S,0.000,0.000
285,SRB,P,0.000,0.000
285,SRB,S,0.000,0.000
285,MRD,P,0.000,0.000
285,GRMI,P,0.000,0.000
285,GRMI,S,0.000,0.000
285,SHB,P,0.000,0.000
285,AZR,P,0.000,0.000
285,HSH,P,0.000,0.000
285,HSH,S,0.000,0.000
285,LRK,P,0.000,0.000
285,LRK,S,0.000,0.000
285,LKRN,P,0.000,0.000
285,LKRN,S,0.000,0.000
285,SAAT,S,0.000,0.000
285,MAKU,P,0.000,0.000
285,MAKU,S,0.000,0.000
285,GANJ,P,0.000,0.000
285,GANJ,S,0.000,0.000
285,ZNJK,P,0.000,0.000
285,ZNJK,S,0.000,0.000
285,GNI,P,0.000,0.000
285,VANB,P,0.000,0.000
285,VANB,S,0.000,0.000
286,TAHR,S,0.000,0.000
286,HRS,P,0.000,0.000
286,HRS,S,0.000,0.000
286,TBZ,P,0.000,0.000
286,FTB,P,0.000,0.000
286,ORD,P,0.000,0.000
286,ORD,S,0.000,0.000
286,BST,P,0.000,0.000
286,MRD,P,0.000,0.000
286,SHB,P,0.000,0.000
286,AZR,P,0.000,0.000
286,SRB,P,0.000,0.000
286,GRMI,P,0.000,0.000
286,GRMI,S,0.000,0.000
286,NAX,P,0.000,0.000
286,NAX,S,0.000,0.000
286,HSH,P,0.000,0.000
286,HSH,S,0.000,0.000
286,SBZ,S,0.000,0.000
286,LRK,P,0.000,0.000
286,LRK,S,0.000,0.000
286,GLBA,P,0.000,0.000
286,GLBA,S,0.000,0.000
286,ASTR,P,0.000,0.000
286,MAKU,P,0.000,0.000
286,MAKU,S,0.000,0.000
286,BRDA,S,0.000,0.000
286,SAAT,P,0.000,0.000
286,ZRD,S,0.000,0.000
286,GNI,P,0.000,0.000
286,GNI,S,0.000,0.000
286,VANB,P,0.000,0.000
286,VANB,S,0.000,0.000
287,TVRZ,P,0.000,0.000
287,TAHR,P,0.000,0.000
287,TAHR,S,0.000,0.000
287,HRS,P,0.000,0.000
287,HRS,S,0.000,0.000
287,FTB,S,0.000,0.000
287,TABZ,P,0.000,0.000
287,TBZ,P,0.000,0.000
287,BST,P,0.000,0.000
287,ORD,S,0.000,0.000
287,MRD,P,0.000,0.000
287,SHB,P,0.000,0.000
287,SHB,S,0.000,0.000
287,SRB,P,0.000,0.000
287,AZR,P,0.000,0.000
287,AZR,S,0.000,0.000
287,HSH,P,0.000,0.000
287,HSH,S,0.000,0.000
287,NAX,S,0.000,0.000
287,LRK,P,0.000,0.000
287,SBZ,P,0.000,0.000
287,SBZ,S,0.000,0.000
287,GLBA,P,0.000,0.000
287,ASTR,P,0.000,0.000
287,LKRN,S,0.000,0.000
287,BRDA,P,0.000,0.000
287,BRDA,S,0.000,0.000
287,MAKU,S,0.000,0.000
287,SAAT,P,0.000,0.000
287,ZRD,P,0.000,0.000
287,GANJ,S,0.000,0.000
287,GNI,P,0.000,0.000
287,GNI,S,0.000,0.000
288,HRS,P,0.000,0.000
288,TVRZ,S,0.000,0.000
288,TAHR,P,0.000,0.000
288,TAHR,S,0.000,0.000
288,FTB,S,0.000,0.000
288,TABZ,S,0.000,0.000
288,TBZ,P,0.000,0.000
288,BST,P,0.000,0.000
288,SRB,P,0.000,0.000
288,SRB,S,0.000,0.000
288,ORD,P,0.000,0.000
288,ORD,S,0.000,0.000
288,AZR,P,0.000,0.000
288,MRD,P,0.000,0.000
288,SHB,P,0.000,0.000
288,SHB,S,0.000,0.000
288,GRMI,P,0.000,0.000
288,LRK,P,0.000,0.000
288,LRK,S,0.000,0.000
288,NAX,P,0.000,0.000
288,SBZ,P,0.000,0.000
288,ASTR,P,0.000,0.000
288,ASTR,S,0.000,0.000
288,BRDA,P,0.000,0.000
288,MAKU,P,0.000,0.000
288,MAKU,S,0.000,0.000
288,SAAT,S,0.000,0.000
288,ZRD,P,0.000,0.000
288,ZRD,S,0.000,0.000
288,ZNJK,P,0.000,0.000
288,GNI,P,0.000,0.000
288,GNI,S,0.000,0.000
288,VANB,S,0.000,0.000
289,TVRZ,P,0.000,0.000
289,TAHR,P,0.000,0.000
289,TAHR,S,0.000,0.000
289,HRS,P,0.000,0.000
289,HRS,S,0.000,0.000
289,TBZ,P,0.000,0.000
289,TBZ,S,0.000,0.000
289,TABZ,P,0.000,0.000
289,TABZ,S,0.000,0.000
289,FTB,P,0.000,0.000
289,FTB,S,0.000,0.000
289,ORD,S,0.000,0.000
289,BST,P,0.000,0.000
289,MRD,P,0.000,0.000
289,SHB,P,0.000,0.000
289,SHB,S,0.000,0.000
289,SRB,P,0.000,0.000
289,SRB,S,0.000,0.000
289,GRMI,P,0.000,0.000
289,NAX,P,0.000,0.000
289,HSH,P,0.000,0.000
289,SBZ,P,0.000,0.000
289,LRK,P,0.000,0.000
289,LRK,S,0.000,0.000
289,GLBA,P,0.000,0.000
289,GLBA,S,0.000,0.000
289,BRDA,S,0.000,0.000
289,SAAT,P,0.000,0.000
289,ZRD,S,0.000,0.000
289,GANJ,P,0.000,0.000
289,GNI,P,0.000,0.000
289,GNI,S,0.000,0.000
289,VANB,S,0.000,0.000
290,HRS,P,0.000,0.000
290,HRS,S,0.000,0.000
290,TBZ,P,0.000,0.000
290,TABZ,P,0.000,0.000
290,TABZ,S,0.000,0.000
290,FTB,P,0.000,0.000
290,ORD,P,0.000,0.000
290,BST,P,0.000,0.000
290,MRD,P,0.000,0.000
290,SHB,P,0.000,0.000
290,SHB,S,0.000,0.000
290,AZR,P,0.000,0.000
290,AZR,S,0.000,0.000
290,SRB,P,0.000,0.000
290,GRMI,P,0.000,0.000
290,GRMI,S,0.000,0.000
290,NAX,P,0.000,0.000
290,NAX,S,0.000,0.000
290,SBZ,S,0.000,0.000
290,LRK,P,0.000,0.000
290,GLBA,S,0.000,0.000
290,ASTR,P,0.000,0.000
290,LKRN,S,0.000,0.000
290,BRDA,P,0.000,0.000
290,BRDA,S,0.000,0.000
290,SAAT,P,0.000,0.000
290,ZRD,S,0.000,0.000
290,GNI,P,0.000,0.000
290,GNI,S,0.000,0.000
290,ZNJK,P,0.000,0.000
290,ZNJK,S,0.000,0.000
290,VANB,P,0.000,0.000
290,VANB,S,0.000,0.000
291,TAHR,S,0.000,0.000
291,HRS,P,0.000,0.000
291,HRS,S,0.000,0.000
291,TBZ,P,0.000,0.000
291,TABZ,S,0.000,0.000
291,FTB,P,0.000,0.000
291,ORD,P,0.000,0.000
291,ORD,S,0.000,0.000
291,MRD,P,0.000,0.000
291,MRD,S,0.000,0.000
291,SHB,P,0.000,0.000
291,AZR,P,0.000,0.000
291,GRMI,P,0.000,0.000
291,SRB,P,0.000,0.000
291,SRB,S,0.000,0.000
291,NAX,P,0.000,0.000
291,NAX,S,0.000,0.000
291,SBZ,P,0.000,0.000
291,SBZ,S,0.000,0.000
291,HSH,P,0.000,0.000
291,LRK,S,0.000,0.000
291,ASTR,P,0.000,0.000
291,MAKU,P,0.000,0.000
291,MAKU,S,0.000,0.000
291,BRDA,P,0.000,0.000
291,BRDA,S,0.000,0.000
291,SAAT,P,0.000,0.000
291,SAAT,S,0.000,0.000
291,GANJ,P,0.000,0.000
291,GANJ,S,0.000,0.000
291,GNI,P,0.000,0.000
291,ZNJK,P,0.000,0.000
291,VANB,S,0.000,0.000
292,TVRZ,P,0.000,0.000
292,TVRZ,S,0.000,0.000
292,TAHR,P,0.000,0.000
292,TAHR,S,0.000,0.000
292,HRS,P,0.000,0.000
292,TBZ,P,0.000,0.000
292,FTB,P,0.000,0.000
292,FTB,S,0.000,0.000
292,BST,P,0.000,0.000
292,BST,S,0.000,0.000
292,ORD,P,0.000,0.000
292,MRD,P,0.000,0.000
292,MRD,S,0.000,0.000
292,SHB,P,0.000,0.000
292,SHB,S,0.000,0.000
292,AZR,P,0.000,0.000
292,AZR,S,0.000,0.000
292,SRB,P,0.000,0.000
292,SRB,S,0.000,0.000
292,GRMI,P,0.000,0.000
292,NAX,P,0.000,0.000
292,NAX,S,0.000,0.000
292,HSH,P,0.000,0.000
292,HSH,S,0.000,0.000
292,SBZ,P,0.000,0.000
292,GLBA,S,0.000,0.000
292,ASTR,P,0.000,0.000
292,ASTR,S,0.000,0.000
292,LKRN,S,0.000,0.000
292,MAKU,P,0.000,0.000
292,MAKU,S,0.000,0.000
292,BRDA,P,0.000,0.000
292,GNI,P,0.000,0.000
293,TVRZ,P,0.000,0.000
293,TAHR,P,0.000,0.000
293,HRS,P,0.000,0.000
293,TBZ,P,0.000,0.000
293,TABZ,S,0.000,0.000
293,FTB,P,0.000,0.000
293,ORD,P,0.000,0.000
293,BST,P,0.000,0.000
293,BST,S,0.000,0.000
293,MRD,P,0.000,0.000
293,MRD,S,0.000,0.000
293,SHB,P,0.000,0.000
293,SHB,S,0.000,0.000
293,AZR,P,0.000,0.000
293,SRB,P,0.000,0.000
293,SRB,S,0.000,0.000
293,GRMI,P,0.000,0.000
293,GRMI,S,0.000,0.000
293,HSH,P,0.000,0.000
293,LRK,P,0.000,0.000
293,LRK,S,0.000,0.000
293,GLBA,P,0.000,0.000
293,GLBA,S,0.000,0.000
293,ASTR,P,0.000,0.000
293,LKRN,S,0.000,0.000
293,MAKU,S,0.000,0.000
293,SAAT,P,0.000,0.000
293,ZRD,S,0.000,0.000
293,GANJ,P,0.000,0.000
293,GNI,P,0.000,0.000
293,GNI,S,0.000,0.000
293,ZNJK,S,0.000,0.000
293,VANB,S,0.000,0.000
294,TVRZ,P,0.000,0.000
294,HRS,P,0.000,0.000
294,HRS,S,0.000,0.000
294,TAHR,P,0.000,0.000
294,TAHR,S,0.000,0.000
294,FTB,P,0.000,0.000
294,FTB,S,0.000,0.000
294,TBZ,P,0.000,0.000
294,BST,P,0.000,0.000
294,BST,S,0.000,0.000
294,ORD,P,0.000,0.000
294,MRD,P,0.000,0.000
294,MRD,S,0.000,0.000
294,SHB,P,0.000,0.000
294,AZR,P,0.000,0.000
294,AZR,S,0.000,0.000
294,SRB,P,0.000,0.000
294,SRB,S,0.000,0.000
294,LRK,P,0.000,0.000
294,SBZ,S,0.000,0.000
294,GLBA,P,0.000,0.000
294,ASTR,S,0.000,0.000
294,LKRN,S,0.000,0.000
294,MAKU,S,0.000,0.000
294,BRDA,P,0.000,0.000
294,BRDA,S,0.000,0.000
294,SAAT,P,0.000,0.000
294,ZRD,P,0.000,0.000
294,GANJ,P,0.000,0.000
294,GANJ,S,0.000,0.000
294,ZNJK,P,0.000,0.000
294,ZNJK,S,0.000,0.000
294,VANB,P,0.000,0.000
295,TVRZ,S,0.000,0.000
295,TAHR,P,0.000,0.000
295,HRS,P,0.000,0.000
295,HRS,S,0.000,0.000
295,TBZ,P,0.000,0.000
295,TABZ,P,0.000,0.000
295,TABZ,S,0.000,0.000
295,FTB,S,0.000,0.000
295,BST,P,0.000,0.000
295,BST,S,0.000,0.000
295,MRD,P,0.000,0.000
295,MRD,S,0.000,0.000
295,SHB,P,0.000,0.000
295,AZR,P,0.000,0.000
295,SRB,P,0.000,0.000
295,SRB,S,0.000,0.000
295,GRMI,P,0.000,0.000
295,NAX,P,0.000,0.000
295,HSH,P,0.000,0.000
295,HSH,S,0.000,0.000
295,SBZ,P,0.000,0.000
295,LRK,S,0.000,0.000
295,GLBA,P,0.000,0.000
295,GLBA,S,0.000,0.000
295,LKRN,P,0.000,0.000
295,MAKU,P,0.000,0.000
295,BRDA,P,0.000,0.000
295,BRDA,S,0.000,0.000
295,SAAT,P,0.000,0.000
295,SAAT,S,0.000,0.000
295,ZRD,S,0.000,0.000
295,GANJ,P,0.000,0.000
295,ZNJK,S,0.000,0.000
296,TVRZ,P,0.000,0.000
296,TVRZ,S,0.000,0.000
296,TAHR,S,0.000,0.000
296,HRS,P,0.000,0.000
296,HRS,S,0.000,0.000
296,TBZ,P,0.000,0.000
296,TABZ,P,0.000,0.000
296,ORD,P,0.000,0.000
296,ORD,S,0.000,0.000
296,BST,P,0.000,0.000
296,BST,S,0.000,0.000
296,MRD,P,0.000,0.000
296,SHB,P,0.000,0.000
296,AZR,P,0.000,0.000
296,AZR,S,0.000,0.000
296,SRB,P,0.000,0.000
296,GRMI,P,0.000,0.000
296,GRMI,S,0.000,0.000
296,HSH,S,0.000,0.000
296,LRK,P,0.000,0.000
296,GLBA,P,0.000,0.000
296,ASTR,S,0.000,0.000
296,LKRN,S,0.000,0.000
296,MAKU,P,0.000,0.000
296,MAKU,S,0.000,0.000
296,SAAT,P,0.000,0.000
296,ZRD,P,0.000,0.000
296,GANJ,S,0.000,0.000
296,GNI,P,0.000,0.000
296,ZNJK,P,0.000,0.000
296,ZNJK,S,0.000,0.000
296,VANB,P,0.000,0.000
296,VANB,S,0.000,0.000
297,TVRZ,P,0.000,0.000
297,HRS,P,0.000,0.000
297,HRS,S,0.000,0.000
297,TAHR,S,0.000,0.000
297,TABZ,P,0.000,0.000
297,TBZ,S,0.000,0.000
297,BST,P,0.000,0.000
297,ORD,S,0.000,0.000
297,MRD,P,0.000,0.000
297,SRB,P,0.000,0.000
297,SRB,S,0.000,0.000
297,SHB,P,0.000,0.000
297,SHB,S,0.000,0.000
297,AZR,P,0.000,0.000
297,AZR,S,0.000,0.000
297,GRMI,P,0.000,0.000
297,LRK,P,0.000,0.000
297,LRK,S,0.000,0.000
297,NAX,P,0.000,0.000
297,GLBA,P,0.000,0.000
297,ASTR,P,0.000,0.000
297,LKRN,S,0.000,0.000
297,MAKU,P,0.000,0.000
297,MAKU,S,0.000,0.000
297,SAAT,P,0.000,0.000
297,SAAT,S,0.000,0.000
297,ZRD,S,0.000,0.000
297,GANJ,P,0.000,0.000
297,GANJ,S,0.000,0.000
297,ZNJK,P,0.000,0.000
297,ZNJK,S,0.000,0.000
297,GNI,P,0.000,0.000
297,VANB,P,0.000,0.000
298,TVRZ,P,0.000,0.000
298,TAHR,P,0.000,0.000
298,HRS,P,0.000,0.000
298,HRS,S,0.000,0.000
298,FTB,P,0.000,0.000
298,FTB,S,0.000,0.000
298,TABZ,P,0.000,0.000
298,TABZ,S,0.000,0.000
298,TBZ,P,0.000,0.000
298,TBZ,S,0.000,0.000
298,BST,P,0.000,0.000
298,BST,S,0.000,0.000
298,SRB,P,0.000,0.000
298,GRMI,P,0.000,0.000
298,GRMI,S,0.000,0.000
298,MRD,P,0.000,0.000
298,MRD,S,0.000,0.000
298,SHB,P,0.000,0.000
298,AZR,P,0.000,0.000
298,HSH,S,0.000,0.000
298,NAX,P,0.000,0.000
298,NAX,S,0.000,0.000
298,SBZ,P,0.000,0.000
298,SBZ,S,0.000,0.000
298,LKRN,P,0.000,0.000
298,LKRN,S,0.000,0.000
298,BRDA,P,0.000,0.000
298,SAAT,P,0.000,0.000
298,GANJ,S,0.000,0.000
298,ZNJK,P,0.000,0.000
298,ZNJK,S,0.000,0.000
298,GNI,S,0.000,0.000
298,VANB,P,0.000,0.000
299,TVRZ,P,0.000,0.000
299,TAHR,P,0.000,0.000
299,HRS,P,0.000,0.000
299,HRS,S,0.000,0.000
299,TBZ,P,0.000,0.000
299,TBZ,S,0.000,0.000
299,TABZ,S,0.000,0.000
299,ORD,P,0.000,0.000
299,BST,P,0.000,0.000
299,MRD,P,0.000,0.000
299,SHB,P,0.000,0.000
299,SHB,S,0.000,0.000
299,SRB,P,0.000,0.000
299,SRB,S,0.000,0.000
299,AZR,S,0.000,0.000
299,NAX,P,0.000,0.000
299,HSH,S,0.000,0.000
299,LRK,P,0.000,0.000
299,LRK,S,0.000,0.000
299,SBZ,P,0.000,0.000
299,GLBA,P,0.000,0.000
299,ASTR,P,0.000,0.000
299,ASTR,S,0.000,0.000
299,BRDA,P,0.000,0.000
299,BRDA,S,0.000,0.000
299,MAKU,P,0.000,0.000
299,MAKU,S,0.000,0.000
299,SAAT,P,0.000,0.000
299,SAAT,S,0.000,0.000
299,GANJ,P,0.000,0.000
299,ZNJK,S,0.000,0.000
299,VANB,P,0.000,0.000
299,VANB,S,0.000,0.000
300,TAHR,P,0.000,0.000
300,TAHR,S,0.000,0.000
300,TBZ,P,0.000,0.000
300,TBZ,S,0.000,0.000
300,TABZ,P,0.000,0.000
300,TABZ,S,0.000,0.000
300,FTB,S,0.000,0.000
300,ORD,P,0.000,0.000
300,BST,S,0.000,0.000
