                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS  MDS  GAP     RMS     ERH     ERZ
2012-08-18T04:44:40.120000Z  46.817  38.413  17.801   2.300   36   36    6    0    0   44   0.362   2.480   2.158
2012-08-18T11:21:28.780000Z  46.665  38.424  19.391   2.900  113  113   21    0    0   41   0.177   2.201   2.176
2012-08-18T14:33:47.460000Z  46.816  38.384  18.365   1.700   47   47   21    0    0   47   0.235   2.483   1.433
2012-08-18T15:56:05.560000Z  46.902  38.430   9.786   3.300   53   53    9    0    0   50   0.139   3.178   4.029
2012-08-18T20:31:54.160000Z  46.756  38.461  16.733   2.400   31   31   14    0    0   40   0.389   3.126   2.527
2012-08-18T20:41:51.560000Z  46.680  38.414   7.500   2.100   21   21    9    0    0   42   0.247   2.940   3.816
2012-08-18T21:08:39.460000Z  46.671  38.428  19.270   3.100   82   82   12    0    0   41   0.157   2.357   2.162
2012-08-18T21:09:40.480000Z  46.655  38.446  15.119   3.200   20   20    3    0    0   39   0.153   3.280   3.028
2012-08-18T21:20:44.200000Z  46.772  38.413  18.217   1.900   70   70   26    0    0   44   0.184   2.004   1.673
2012-08-18T21:29:15.160000Z  46.646  38.424  16.365   2.500   43   43   25    0    0   41   0.277   2.023   1.870
2012-08-18T21:41:09.920000Z  46.677  38.402  14.256   1.600   50   50   31    0    0   43   0.288   2.059   2.354
2012-08-18T22:11:09.900000Z  46.652  38.420  15.312   1.800   43   43   24    0    0   41   0.155   1.840   1.679
2012-08-18T22:52:25.280000Z  46.681  38.432  15.764   1.400   93   93   42    0    0   41   0.231   2.374   1.760
2012-08-18T23:14:44.040000Z  46.838  38.378  12.081   1.200   35   35   13    0    0   47   0.342   2.701   2.347
2012-08-18T23:47:22.880000Z  46.683  38.453  16.827   1.700   68   68   24    0    0   39   0.252   2.112   1.820
2012-08-18T23:54:42.360000Z  46.826  38.426  17.525   2.000   61   61   39    0    0   43   0.279   2.383   1.734
2012-08-19T00:04:53.420000Z  46.650  38.428  15.879   1.500   72   72   32    0    0   40   0.178   1.869   1.749
2012-08-19T00:37:06.630000Z  46.722  38.437  19.786   3.100   55   55   12    0    0   41   0.141   1.687   1.560
2012-08-19T00:55:17.370000Z  46.658  38.436  16.127   1.800   45   45   15    0    0   40   0.201   3.138   2.437
2012-08-19T01:12:37.470000Z  46.685  38.448  16.818   2.000   85   85   39    0    0   40   0.179   1.877   1.844
2012-08-19T01:29:33.970000Z  46.661  38.430  17.389   2.100   77   77   33    0    0   41   0.223   1.709   1.610
2012-08-19T01:58:30.320000Z  46.656  38.414  21.595   4.300   34   34    6    0    0   42   0.199   2.845   3.182
2012-08-19T02:23:11.620000Z  46.649  38.420  16.896   2.200   66   66   38    0    0   41   0.227   1.694   1.512
2012-08-19T02:26:29.930000Z  46.652  38.425  15.190   1.700   51   51   29    0    0   41   0.230   1.749   1.670
2012-08-19T03:29:48.090000Z  46.649  38.429  16.015   1.800   63   63   39    0    0   40   0.159   1.653   1.616
2012-08-19T03:47:58.990000Z  46.834  38.448  15.721   1.900   33   33   21    0    0   43   0.415   2.249   2.102
2012-08-19T05:10:15.520000Z  46.796  38.472  15.305   2.700   69   69   10    0    0   42   0.455   3.689   4.675
2012-08-19T13:41:50.830000Z  46.679  38.475  19.644   2.000   56   56    8    0    0   38   0.324   3.736   4.115
2012-08-20T04:09:59.640000Z  46.674  38.425  17.903   2.700   52   52   13    0    0   41   0.204   2.897   2.727
2012-08-20T06:06:14.570000Z  46.673  38.411  18.279   2.100   57   57   15    0    0   42   0.210   2.552   2.319
2012-08-20T16:54:51.750000Z  46.699  38.422  22.592   3.000  112  112    2    0    0   42   0.171   2.103   2.728
2012-08-20T21:24:17.360000Z  46.901  38.447  21.968   3.000   60   60    2    0    0   50   0.180   2.270   2.223
2012-08-21T03:31:54.350000Z  46.665  38.429  17.884   2.400   67   67   24    0    0   41   0.330   2.287   2.428
2012-08-21T17:43:02.200000Z  46.723  38.423  18.455   3.200   57   57    7    0    0   43   0.219   1.881   1.771
2012-08-22T09:50:22.660000Z  46.662  38.421  19.573   3.400   73   73   12    0    0   41   0.165   2.310   2.041
2012-08-22T15:37:57.560000Z  46.855  38.416  18.737   2.500   63   63   31    0    0   44   0.211   1.986   1.381
2012-08-23T00:10:39.210000Z  46.727  38.441  18.940   2.400   84   84   27    0    0   41   0.204   1.608   1.395
2012-08-23T02:37:15.190000Z  46.628  38.449  18.641   2.200   53   53    3    0    0   38   0.235   3.198   4.945
2012-08-23T04:06:36.780000Z  46.651  38.445  14.645   2.200   56   56    9    0    0   39   0.203   2.068   2.030
2012-08-23T14:52:19.170000Z  46.648  38.438  14.487   2.100   51   51    9    0    0   40   0.194   2.205   3.213
2012-08-23T20:31:29.040000Z  46.747  38.443  18.731   3.000   94   94    8    0    0   41   0.181   1.823   1.524
2012-08-24T09:49:29.780000Z  46.806  38.447  18.718   2.300   66   66   10    0    0   42   0.305   2.661   1.986
2012-08-24T12:02:55.020000Z  46.665  38.445   6.858   2.000   34   34    6    0    0   40   0.208   4.736   9.919
2012-08-25T06:09:45.850000Z  46.686  38.414  20.076   3.000   41   41    4    0    0   42   0.277   3.610   3.636
2012-08-25T07:46:20.450000Z  46.902  38.449  17.043   3.300   44   44    6    0    0   50   0.251   2.462   1.801
2012-08-25T14:59:31.920000Z  46.954  38.409   9.168   2.300   40   40    9    0    0   52   0.112   3.795   4.187
2012-08-25T20:03:41.480000Z  46.661  38.415  21.718   2.600   94   94   16    0    0   42   0.201   2.566   3.729
2012-08-26T01:28:37.130000Z  46.635  38.435  20.126   2.600   80   80   19    0    0   39   0.147   2.280   2.088
2012-08-26T04:01:33.480000Z  46.662  38.411  19.832   2.300   75   75    9    0    0   42   0.263   2.350   2.113
2012-08-26T09:36:52.930000Z  46.670  38.423  17.018   3.900   76   76   12    0    0   41   0.131   1.798   1.375
2012-08-26T09:43:21.910000Z  46.671  38.430  17.765   3.900   90   90   13    0    0   41   0.177   1.859   1.537
2012-08-26T13:08:35.640000Z  46.679  38.419  17.330   3.800  101  101   15    0    0   42   0.173   1.531   1.654
2012-08-26T18:15:31.680000Z  46.881  38.451   6.090   3.400   46   46    6    0    0   49   0.178   3.206   4.602
2012-08-27T11:01:13.300000Z  46.683  38.406  19.236   2.500   50   50    1    0    0   43   0.217   2.138   1.631
2012-08-27T23:56:30.420000Z  46.913  38.450  10.583   3.400   80   80    7    0    0   51   0.178   3.153   4.000
2012-08-28T02:21:14.150000Z  46.562  38.437  19.621   2.500   32   32    0    0    0   37   0.230   4.289   3.801
2012-08-28T03:41:07.670000Z  46.771  38.410  19.606   2.100   31   31    5    0    0   44   0.180   1.897   1.943
2012-08-28T04:38:46.530000Z  46.768  38.414  18.484   2.400   53   53    2    0    0   44   0.172   1.922   1.836
2012-08-28T17:46:31.140000Z  46.755  38.453  19.962   3.300   98   98   16    0    0   41   0.245   1.718   1.848
2012-08-28T17:58:51.680000Z  46.660  38.424  19.669   3.600   83   83   13    0    0   41   0.157   2.095   2.049
2012-08-29T00:27:04.870000Z  46.610  38.440  18.831   2.400   38   38    5    0    0   38   0.269   3.033   2.415
2012-08-29T11:46:27.380000Z  46.666  38.420  19.360   3.900  107  107   14    0    0   42   0.184   2.030   2.036
2012-08-29T12:10:30.650000Z  46.695  38.409  26.678   2.400   47   47    4    0    0   43   0.232   3.907   5.534
2012-08-30T06:30:42.440000Z  46.890  38.461  13.890   2.600   61   61    3    0    0   50   0.284   2.750   3.817
2012-09-01T05:04:03.680000Z  46.807  38.407  19.800   3.500   50   50    6    0    0   45   0.200   2.627   2.248
2012-09-01T06:20:20.430000Z  46.767  38.470  18.243   3.000   84   84   11    0    0   40   0.188   1.900   1.722
2012-09-01T19:51:35.240000Z  46.774  38.398  18.001   2.000   28   28    2    0    0   45   0.215   2.169   2.002
2012-09-01T20:59:34.060000Z  46.809  38.396  20.111   2.800   19   19    2    0    0   46   0.251   2.968   3.193
2012-09-02T02:53:47.140000Z  46.882  38.427  19.103   3.400   68   68    0    0    0   46   0.207   2.204   1.521
2012-09-02T04:11:25.990000Z  46.775  38.446  20.036   2.900   67   67    9    0    0   42   0.225   2.532   2.251
2012-09-02T08:50:11.160000Z  46.793  38.441  18.911   4.200   72   72    8    0    0   42   0.214   2.756   2.598
2012-09-02T09:03:16.460000Z  46.787  38.437  18.790   3.400   61   61    0    0    0   42   0.248   2.556   2.813
2012-09-02T11:11:50.740000Z  46.667  38.418  20.787   3.100   52   52    5    0    0   42   0.213   2.459   3.248
2012-09-02T13:44:03.500000Z  46.691  38.428  17.217   3.000   32   32    3    0    0   41   0.214   2.666   2.474
2012-09-03T04:43:10.030000Z  46.658  38.435  15.359   2.900   64   64   11    0    0   40   0.251   1.880   1.679
2012-09-04T00:50:38.390000Z  46.768  38.398  17.738   2.200   34   34    1    0    0   45   0.079   1.954   1.824
2012-09-04T04:20:28.730000Z  46.690  38.424  18.993   2.800   50   50    6    0    0   42   0.144   2.167   1.497
2012-09-04T05:43:57.140000Z  46.713  38.405  19.780   2.600   34   34    4    0    0   44   0.079   2.344   1.507
2012-09-04T17:25:39.360000Z  46.823  38.400  18.960   2.300   37   37    6    0    0   45   0.177   2.815   2.196
2012-09-05T09:33:45.650000Z  46.717  38.426  17.020   3.900   63   63    7    0    0   42   0.182   2.496   2.735
2012-09-05T15:07:19.660000Z  46.795  38.412  17.940   1.700   49   49   10    0    0   44   0.198   2.146   2.091
2012-09-05T16:00:06.980000Z  46.688  38.409  19.103   2.200   39   39    5    0    0   43   0.091   2.126   1.363
2012-09-06T01:19:42.280000Z  46.794  38.442  19.178   2.300   76   76    9    0    0   42   0.189   2.066   1.839
2012-09-06T02:19:16.130000Z  46.863  38.411  18.375   2.400   36   36    6    0    0   45   0.099   1.958   1.189
2012-09-06T20:23:33.820000Z  46.662  38.426  19.056   2.100   80   80   10    0    0   41   0.209   2.480   2.285
2012-09-07T12:46:24.330000Z  46.712  38.402  19.620   3.100   40   40    1    0    0   44   0.135   2.350   1.930
2012-09-07T16:10:54.700000Z  46.817  38.442  20.097   2.600   78   78    6    0    0   42   0.254   2.322   2.769
2012-09-08T00:53:37.030000Z  46.761  38.480  20.444   2.200   63   63   11    0    0   39   0.348   2.980   3.491
2012-09-08T06:52:30.660000Z  46.694  38.420  16.939   3.200   42   42    0    0    0   42   0.272   2.948   2.913
2012-09-08T20:35:44.040000Z  46.858  38.458  11.678   3.600   27   27    0    0    0   48   0.258   3.791   4.783
2012-09-09T10:08:20.300000Z  46.873  38.425  18.924   3.000   59   59    8    0    0   44   0.182   1.932   1.255
2012-09-09T22:06:59.840000Z  46.646  38.452  17.473   2.000   73   73   11    0    0   39   0.319   3.012   2.906
2012-09-10T08:55:50.100000Z  46.723  38.423  19.426   3.800   40   40    5    0    0   43   0.161   2.190   1.764
